gs_name	gene	species
chang-2022_DTP_Mesenchymal_all-up	Sema5b	mouse
chang-2022_DTP_Mesenchymal_all-up	Sema6c	mouse
chang-2022_DTP_Mesenchymal_all-up	Serinc1	mouse
chang-2022_DTP_Mesenchymal_all-up	Serpine1	mouse
chang-2022_DTP_Mesenchymal_all-up	Sh3bgr	mouse
chang-2022_DTP_Mesenchymal_all-up	Sh3bgrl2	mouse
chang-2022_DTP_Mesenchymal_all-up	Sh3d19	mouse
chang-2022_DTP_Mesenchymal_all-up	Shisa2	mouse
chang-2022_DTP_Mesenchymal_all-up	Sik1	mouse
chang-2022_DTP_Mesenchymal_all-up	Sla	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc16a1	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc16a4	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc16a7	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc1a3	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc26a2	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc26a7	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc27a6	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc2a12	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc31a2	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc40a1	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc4a4	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc6a2	mouse
chang-2022_DTP_Mesenchymal_all-up	Slc6a4	mouse
chang-2022_DTP_Mesenchymal_all-up	Slfn5	mouse
chang-2022_DTP_Mesenchymal_all-up	Smad3	mouse
chang-2022_DTP_Mesenchymal_all-up	Snai2	mouse
chang-2022_DTP_Mesenchymal_all-up	Snora16a	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm23454	mouse
chang-2022_DTP_Mesenchymal_all-up	Snora44	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm26079	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm24119	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm23297	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm22986	mouse
chang-2022_DTP_Mesenchymal_all-up	Snora74a	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm23946	mouse
chang-2022_DTP_Mesenchymal_all-up	Snora7a	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm27607	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm27991	mouse
chang-2022_DTP_Mesenchymal_all-up	Snora7a	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm27607	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm27991	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm24284	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm25835	mouse
chang-2022_DTP_Mesenchymal_all-up	Snord33	mouse
chang-2022_DTP_Mesenchymal_all-up	Snord89	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm22486	mouse
chang-2022_DTP_Mesenchymal_all-up	Snrpn	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm38393	mouse
chang-2022_DTP_Mesenchymal_all-up	Snurf	mouse
chang-2022_DTP_Mesenchymal_all-up	Snx25	mouse
chang-2022_DTP_Mesenchymal_all-up	Socs2	mouse
chang-2022_DTP_Mesenchymal_all-up	Socs3	mouse
chang-2022_DTP_Mesenchymal_all-up	Sowahb	mouse
chang-2022_DTP_Mesenchymal_all-up	Sox4	mouse
chang-2022_DTP_Mesenchymal_all-up	Spock1	mouse
chang-2022_DTP_Mesenchymal_all-up	Sprr3	mouse
chang-2022_DTP_Mesenchymal_all-up	Sptlc3	mouse
chang-2022_DTP_Mesenchymal_all-up	St6galnac5	mouse
chang-2022_DTP_Mesenchymal_all-up	Stk31	mouse
chang-2022_DTP_Mesenchymal_all-up	Stk38l	mouse
chang-2022_DTP_Mesenchymal_all-up	Ston1	mouse
chang-2022_DTP_Mesenchymal_all-up	Ston1	mouse
chang-2022_DTP_Mesenchymal_all-up	Stx11	mouse
chang-2022_DTP_Mesenchymal_all-up	Sulf1	mouse
chang-2022_DTP_Mesenchymal_all-up	Sumf1	mouse
chang-2022_DTP_Mesenchymal_all-up	Svep1	mouse
chang-2022_DTP_Mesenchymal_all-up	Sycp2l	mouse
chang-2022_DTP_Mesenchymal_all-up	Synpo2	mouse
chang-2022_DTP_Mesenchymal_all-up	Sytl2	mouse
chang-2022_DTP_Mesenchymal_all-up	Sytl5	mouse
chang-2022_DTP_Mesenchymal_all-up	Tacc1	mouse
chang-2022_DTP_Mesenchymal_all-up	Tagln	mouse
chang-2022_DTP_Mesenchymal_all-up	Tanc2	mouse
chang-2022_DTP_Mesenchymal_all-up	Tbc1d9	mouse
chang-2022_DTP_Mesenchymal_all-up	Tchhl1	mouse
chang-2022_DTP_Mesenchymal_all-up	Tcp11l2	mouse
chang-2022_DTP_Mesenchymal_all-up	Tes	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm4907	mouse
chang-2022_DTP_Mesenchymal_all-up	Gm4985	mouse
chang-2022_DTP_Mesenchymal_all-up	Tfdp2	mouse
chang-2022_DTP_Mesenchymal_all-up	Tfpi	mouse
chang-2022_DTP_Mesenchymal_all-up	Tgfb2	mouse
chang-2022_DTP_Mesenchymal_all-up	Tgfbr2	mouse
chang-2022_DTP_Mesenchymal_all-up	Tgm2	mouse
chang-2022_DTP_Mesenchymal_all-up	Thbd	mouse
chang-2022_DTP_Mesenchymal_all-up	Thbs1	mouse
chang-2022_DTP_Mesenchymal_all-up	Thsd7a	mouse
chang-2022_DTP_Mesenchymal_all-up	Timp2	mouse
chang-2022_DTP_Mesenchymal_all-up	Timp3	mouse
chang-2022_DTP_Mesenchymal_all-up	Tinagl1	mouse
chang-2022_DTP_Mesenchymal_all-up	Tll1	mouse
chang-2022_DTP_Mesenchymal_all-up	Tlr3	mouse
chang-2022_DTP_Mesenchymal_all-up	Tmc4	mouse
chang-2022_DTP_Mesenchymal_all-up	Tmem40	mouse
chang-2022_DTP_Mesenchymal_all-up	Tmem45a	mouse
chang-2022_DTP_Mesenchymal_all-up	Tmem45a2	mouse
chang-2022_DTP_Mesenchymal_all-up	Tmem86a	mouse
chang-2022_DTP_Mesenchymal_all-up	Tmprss2	mouse
chang-2022_DTP_Mesenchymal_all-up	Tmsb4x	mouse
chang-2022_DTP_Mesenchymal_all-up	Tnfaip8	mouse
chang-2022_DTP_Mesenchymal_all-up	Tnfsf15	mouse
chang-2022_DTP_Mesenchymal_all-up	Tnnc1	mouse
chang-2022_DTP_Mesenchymal_all-up	Trp53inp1	mouse
chang-2022_DTP_Mesenchymal_all-up	Trp63	mouse
chang-2022_DTP_Mesenchymal_all-up	Tpm1	mouse
chang-2022_DTP_Mesenchymal_all-up	Tpm2	mouse
chang-2022_DTP_Mesenchymal_all-up	Tppp3	mouse
chang-2022_DTP_Mesenchymal_all-up	Traf5	mouse
chang-2022_DTP_Mesenchymal_all-up	Tram1	mouse
chang-2022_DTP_Mesenchymal_all-up	Trank1	mouse
chang-2022_DTP_Mesenchymal_all-up	Trim75	mouse
chang-2022_DTP_Mesenchymal_all-up	Trim29	mouse
chang-2022_DTP_Mesenchymal_all-up	Trim31	mouse
chang-2022_DTP_Mesenchymal_all-up	Trio	mouse
chang-2022_DTP_Mesenchymal_all-up	Tspan12	mouse
chang-2022_DTP_Mesenchymal_all-up	Tspan2	mouse
chang-2022_DTP_Mesenchymal_all-up	Tubb3	mouse
chang-2022_DTP_Mesenchymal_all-up	Tuft1	mouse
chang-2022_DTP_Mesenchymal_all-up	Ubd	mouse
chang-2022_DTP_Mesenchymal_all-up	Ube2j1	mouse
chang-2022_DTP_Mesenchymal_all-up	Ube2l6	mouse
chang-2022_DTP_Mesenchymal_all-up	Ugt1a6a	mouse
chang-2022_DTP_Mesenchymal_all-up	Ugt1a7c	mouse
chang-2022_DTP_Mesenchymal_all-up	Ugt1a6b	mouse
chang-2022_DTP_Mesenchymal_all-up	Vgll3	mouse
chang-2022_DTP_Mesenchymal_all-up	Vstm2l	mouse
chang-2022_DTP_Mesenchymal_all-up	Vtn	mouse
chang-2022_DTP_Mesenchymal_all-up	Vwa2	mouse
chang-2022_DTP_Mesenchymal_all-up	Wdr78	mouse
chang-2022_DTP_Mesenchymal_all-up	Wls	mouse
chang-2022_DTP_Mesenchymal_all-up	Wnt10a	mouse
chang-2022_DTP_Mesenchymal_all-up	Wnt11	mouse
chang-2022_DTP_Mesenchymal_all-up	Ypel1	mouse
chang-2022_DTP_Mesenchymal_all-up	Ypel2	mouse
chang-2022_DTP_Mesenchymal_all-up	Ypel5	mouse
chang-2022_DTP_Mesenchymal_all-up	Zbtb20	mouse
chang-2022_DTP_Mesenchymal_all-up	Zbtb38	mouse
chang-2022_DTP_Mesenchymal_all-up	Zfp57	mouse
chang-2022_DTP_Mesenchymal_all-up	Zmat3	mouse
chang-2022_DTP_Mesenchymal_all-up	Zfp292	mouse
chang-2022_DTP_Mesenchymal_all-up	Zfp606	mouse
chang-2022_DTP_Mesenchymal_all-up	Zfy2	mouse
chang-2022_DTP_Mesenchymal_all-up	Zfy1	mouse
chang-2022_DTP_Mesenchymal_all-up	Zscan2	mouse
chang-2022_DTP_Mesenchymal_all-down	ABR	human
chang-2022_DTP_Mesenchymal_all-down	ACAT2	human
chang-2022_DTP_Mesenchymal_all-down	ACBD7	human
chang-2022_DTP_Mesenchymal_all-down	ADCY3	human
chang-2022_DTP_Mesenchymal_all-down	ADCY5	human
chang-2022_DTP_Mesenchymal_all-down	ADGRB2	human
chang-2022_DTP_Mesenchymal_all-down	ADGRE5	human
chang-2022_DTP_Mesenchymal_all-down	ADGRL1	human
chang-2022_DTP_Mesenchymal_all-down	AHDC1	human
chang-2022_DTP_Mesenchymal_all-down	AKR7A3	human
chang-2022_DTP_Mesenchymal_all-down	ANKRD30A	human
chang-2022_DTP_Mesenchymal_all-down	ANKRD52	human
chang-2022_DTP_Mesenchymal_all-down	ANLN	human
chang-2022_DTP_Mesenchymal_all-down	ANO1	human
chang-2022_DTP_Mesenchymal_all-down	ANP32B	human
chang-2022_DTP_Mesenchymal_all-down	APLP1	human
chang-2022_DTP_Mesenchymal_all-down	AR	human
chang-2022_DTP_Mesenchymal_all-down	ARHGAP11A	human
chang-2022_DTP_Mesenchymal_all-down	ARHGAP11B	human
chang-2022_DTP_Mesenchymal_all-down	ARHGAP19	human
chang-2022_DTP_Mesenchymal_all-down	ARHGAP33	human
chang-2022_DTP_Mesenchymal_all-down	ARHGDIA	human
chang-2022_DTP_Mesenchymal_all-down	ARHGEF26	human
chang-2022_DTP_Mesenchymal_all-down	ARHGEF39	human
chang-2022_DTP_Mesenchymal_all-down	ARID1A	human
chang-2022_DTP_Mesenchymal_all-down	ASF1B	human
chang-2022_DTP_Mesenchymal_all-down	ASPM	human
chang-2022_DTP_Mesenchymal_all-down	ATAD2	human
chang-2022_DTP_Mesenchymal_all-down	ATAD5	human
chang-2022_DTP_Mesenchymal_all-down	ATP1A1	human
chang-2022_DTP_Mesenchymal_all-down	ATP2A3	human
chang-2022_DTP_Mesenchymal_all-down	ATP2C2	human
chang-2022_DTP_Mesenchymal_all-down	AURKA	human
chang-2022_DTP_Mesenchymal_all-down	AURKB	human
chang-2022_DTP_Mesenchymal_all-down	B3GALNT1	human
chang-2022_DTP_Mesenchymal_all-down	BARD1	human
chang-2022_DTP_Mesenchymal_all-down	BCL2L12	human
chang-2022_DTP_Mesenchymal_all-down	BCL3	human
chang-2022_DTP_Mesenchymal_all-down	BEND3	human
chang-2022_DTP_Mesenchymal_all-down	BIRC5	human
chang-2022_DTP_Mesenchymal_all-down	BLM	human
chang-2022_DTP_Mesenchymal_all-down	BORA	human
chang-2022_DTP_Mesenchymal_all-down	BRCA1	human
chang-2022_DTP_Mesenchymal_all-down	BRCA2	human
chang-2022_DTP_Mesenchymal_all-down	BRI3BP	human
chang-2022_DTP_Mesenchymal_all-down	BRIP1	human
chang-2022_DTP_Mesenchymal_all-down	BTG3	human
chang-2022_DTP_Mesenchymal_all-down	BUB1	human
chang-2022_DTP_Mesenchymal_all-down	BUB1B	human
chang-2022_DTP_Mesenchymal_all-down	C16orf59	human
chang-2022_DTP_Mesenchymal_all-down	C17orf53	human
chang-2022_DTP_Mesenchymal_all-down	C1orf112	human
chang-2022_DTP_Mesenchymal_all-down	C1orf64	human
chang-2022_DTP_Mesenchymal_all-down	C3orf70	human
chang-2022_DTP_Mesenchymal_all-down	C5orf34	human
chang-2022_DTP_Mesenchymal_all-down	C9orf152	human
chang-2022_DTP_Mesenchymal_all-down	CAPS	human
chang-2022_DTP_Mesenchymal_all-down	CARD10	human
chang-2022_DTP_Mesenchymal_all-down	CASC5	human
chang-2022_DTP_Mesenchymal_all-down	CASZ1	human
chang-2022_DTP_Mesenchymal_all-down	CBX2	human
chang-2022_DTP_Mesenchymal_all-down	CBX5	human
chang-2022_DTP_Mesenchymal_all-down	CCDC109B	human
chang-2022_DTP_Mesenchymal_all-down	CCDC138	human
chang-2022_DTP_Mesenchymal_all-down	CCNA1	human
chang-2022_DTP_Mesenchymal_all-down	CCNA2	human
chang-2022_DTP_Mesenchymal_all-down	CCNB1	human
chang-2022_DTP_Mesenchymal_all-down	CCNB2	human
chang-2022_DTP_Mesenchymal_all-down	CCND3	human
chang-2022_DTP_Mesenchymal_all-down	CCNE1	human
chang-2022_DTP_Mesenchymal_all-down	CCNE2	human
chang-2022_DTP_Mesenchymal_all-down	CCNF	human
chang-2022_DTP_Mesenchymal_all-down	CCP110	human
chang-2022_DTP_Mesenchymal_all-down	CDC20	human
chang-2022_DTP_Mesenchymal_all-down	CDC25A	human
chang-2022_DTP_Mesenchymal_all-down	CDC25B	human
chang-2022_DTP_Mesenchymal_all-down	CDC25C	human
chang-2022_DTP_Mesenchymal_all-down	CDC42EP4	human
chang-2022_DTP_Mesenchymal_all-down	CDC42EP5	human
chang-2022_DTP_Mesenchymal_all-down	CDC45	human
chang-2022_DTP_Mesenchymal_all-down	CDC6	human
chang-2022_DTP_Mesenchymal_all-down	CDC7	human
chang-2022_DTP_Mesenchymal_all-down	CDCA2	human
chang-2022_DTP_Mesenchymal_all-down	CDCA3	human
chang-2022_DTP_Mesenchymal_all-down	CDCA5	human
chang-2022_DTP_Mesenchymal_all-down	CDCA7	human
chang-2022_DTP_Mesenchymal_all-down	CDCA8	human
chang-2022_DTP_Mesenchymal_all-down	CDK1	human
chang-2022_DTP_Mesenchymal_all-down	CDK2	human
chang-2022_DTP_Mesenchymal_all-down	CDKN2C	human
chang-2022_DTP_Mesenchymal_all-down	CDKN2D	human
chang-2022_DTP_Mesenchymal_all-down	CDKN3	human
chang-2022_DTP_Mesenchymal_all-down	CDT1	human
chang-2022_DTP_Mesenchymal_all-down	CENPA	human
chang-2022_DTP_Mesenchymal_all-down	CENPE	human
chang-2022_DTP_Mesenchymal_all-down	CENPF	human
chang-2022_DTP_Mesenchymal_all-down	CENPH	human
chang-2022_DTP_Mesenchymal_all-down	CENPI	human
chang-2022_DTP_Mesenchymal_all-down	CENPJ	human
chang-2022_DTP_Mesenchymal_all-down	CENPK	human
chang-2022_DTP_Mesenchymal_all-down	CENPL	human
chang-2022_DTP_Mesenchymal_all-down	CENPM	human
chang-2022_DTP_Mesenchymal_all-down	CENPN	human
chang-2022_DTP_Mesenchymal_all-down	CENPO	human
chang-2022_DTP_Mesenchymal_all-down	CENPP	human
chang-2022_DTP_Mesenchymal_all-down	CENPQ	human
chang-2022_DTP_Mesenchymal_all-down	CENPU	human
chang-2022_DTP_Mesenchymal_all-down	CENPW	human
chang-2022_DTP_Mesenchymal_all-down	CEP128	human
chang-2022_DTP_Mesenchymal_all-down	CEP131	human
chang-2022_DTP_Mesenchymal_all-down	CEP152	human
chang-2022_DTP_Mesenchymal_all-down	CEP55	human
chang-2022_DTP_Mesenchymal_all-down	CEP57L1	human
chang-2022_DTP_Mesenchymal_all-down	CEP78	human
chang-2022_DTP_Mesenchymal_all-down	CHAC2	human
chang-2022_DTP_Mesenchymal_all-down	CHAF1A	human
chang-2022_DTP_Mesenchymal_all-down	CHAF1B	human
chang-2022_DTP_Mesenchymal_all-down	CHAMP1	human
chang-2022_DTP_Mesenchymal_all-down	CHEK1	human
chang-2022_DTP_Mesenchymal_all-down	CHERP	human
chang-2022_DTP_Mesenchymal_all-down	CHRNA5	human
chang-2022_DTP_Mesenchymal_all-down	CHTF18	human
chang-2022_DTP_Mesenchymal_all-down	CIC	human
chang-2022_DTP_Mesenchymal_all-down	CIT	human
chang-2022_DTP_Mesenchymal_all-down	CKAP2	human
chang-2022_DTP_Mesenchymal_all-down	CKAP2L	human
chang-2022_DTP_Mesenchymal_all-down	CKMT1A	human
chang-2022_DTP_Mesenchymal_all-down	CKS1B	human
chang-2022_DTP_Mesenchymal_all-down	CKS2	human
chang-2022_DTP_Mesenchymal_all-down	CLN6	human
chang-2022_DTP_Mesenchymal_all-down	CLPTM1	human
chang-2022_DTP_Mesenchymal_all-down	CLSPN	human
chang-2022_DTP_Mesenchymal_all-down	CNIH2	human
chang-2022_DTP_Mesenchymal_all-down	CNOT3	human
chang-2022_DTP_Mesenchymal_all-down	CORO1A	human
chang-2022_DTP_Mesenchymal_all-down	CRAT	human
chang-2022_DTP_Mesenchymal_all-down	DBF4	human
chang-2022_DTP_Mesenchymal_all-down	DCK	human
chang-2022_DTP_Mesenchymal_all-down	DDIAS	human
chang-2022_DTP_Mesenchymal_all-down	DDX11	human
chang-2022_DTP_Mesenchymal_all-down	DDX12P	human
chang-2022_DTP_Mesenchymal_all-down	DEGS1	human
chang-2022_DTP_Mesenchymal_all-down	DEK	human
chang-2022_DTP_Mesenchymal_all-down	DEPDC1	human
chang-2022_DTP_Mesenchymal_all-down	DEPDC1B	human
chang-2022_DTP_Mesenchymal_all-down	DHCR24	human
chang-2022_DTP_Mesenchymal_all-down	DHCR7	human
chang-2022_DTP_Mesenchymal_all-down	DHFR	human
chang-2022_DTP_Mesenchymal_all-down	DHRS13	human
chang-2022_DTP_Mesenchymal_all-down	DHRS2	human
chang-2022_DTP_Mesenchymal_all-down	DHTKD1	human
chang-2022_DTP_Mesenchymal_all-down	DIAPH3	human
chang-2022_DTP_Mesenchymal_all-down	DLGAP5	human
chang-2022_DTP_Mesenchymal_all-down	DNA2	human
chang-2022_DTP_Mesenchymal_all-down	DNAJC22	human
chang-2022_DTP_Mesenchymal_all-down	DNAJC9	human
chang-2022_DTP_Mesenchymal_all-down	DNMT1	human
chang-2022_DTP_Mesenchymal_all-down	DNMT3B	human
chang-2022_DTP_Mesenchymal_all-down	DONSON	human
chang-2022_DTP_Mesenchymal_all-down	DOT1L	human
chang-2022_DTP_Mesenchymal_all-down	DSCC1	human
chang-2022_DTP_Mesenchymal_all-down	DTL	human
chang-2022_DTP_Mesenchymal_all-down	DTYMK	human
chang-2022_DTP_Mesenchymal_all-down	DUSP4	human
chang-2022_DTP_Mesenchymal_all-down	DUSP9	human
chang-2022_DTP_Mesenchymal_all-down	E2F1	human
chang-2022_DTP_Mesenchymal_all-down	E2F2	human
chang-2022_DTP_Mesenchymal_all-down	E2F3	human
chang-2022_DTP_Mesenchymal_all-down	E2F7	human
chang-2022_DTP_Mesenchymal_all-down	E2F8	human
chang-2022_DTP_Mesenchymal_all-down	EBP	human
chang-2022_DTP_Mesenchymal_all-down	ECT2	human
chang-2022_DTP_Mesenchymal_all-down	EGR1	human
chang-2022_DTP_Mesenchymal_all-down	EIF3CL	human
chang-2022_DTP_Mesenchymal_all-down	ELFN2	human
chang-2022_DTP_Mesenchymal_all-down	ELOVL5	human
chang-2022_DTP_Mesenchymal_all-down	ELOVL6	human
chang-2022_DTP_Mesenchymal_all-down	EME1	human
chang-2022_DTP_Mesenchymal_all-down	EPHB4	human
chang-2022_DTP_Mesenchymal_all-down	EPN3	human
chang-2022_DTP_Mesenchymal_all-down	ERCC6L	human
chang-2022_DTP_Mesenchymal_all-down	ESCO2	human
chang-2022_DTP_Mesenchymal_all-down	ESPL1	human
chang-2022_DTP_Mesenchymal_all-down	EXO1	human
chang-2022_DTP_Mesenchymal_all-down	EZH2	human
chang-2022_DTP_Mesenchymal_all-down	F12	human
chang-2022_DTP_Mesenchymal_all-down	FA2H	human
chang-2022_DTP_Mesenchymal_all-down	FADS2	human
chang-2022_DTP_Mesenchymal_all-down	FAM111B	human
chang-2022_DTP_Mesenchymal_all-down	FAM222A	human
chang-2022_DTP_Mesenchymal_all-down	FAM64A	human
chang-2022_DTP_Mesenchymal_all-down	FAM72A	human
chang-2022_DTP_Mesenchymal_all-down	FAM72B	human
chang-2022_DTP_Mesenchymal_all-down	FAM72C	human
chang-2022_DTP_Mesenchymal_all-down	FAM72D	human
chang-2022_DTP_Mesenchymal_all-down	FAM83D	human
chang-2022_DTP_Mesenchymal_all-down	FANCA	human
chang-2022_DTP_Mesenchymal_all-down	FANCB	human
chang-2022_DTP_Mesenchymal_all-down	FANCD2	human
chang-2022_DTP_Mesenchymal_all-down	FANCG	human
chang-2022_DTP_Mesenchymal_all-down	FANCI	human
chang-2022_DTP_Mesenchymal_all-down	FASN	human
chang-2022_DTP_Mesenchymal_all-down	FBXO5	human
chang-2022_DTP_Mesenchymal_all-down	FEN1	human
chang-2022_DTP_Mesenchymal_all-down	FGFR3	human
chang-2022_DTP_Mesenchymal_all-down	FGFR4	human
chang-2022_DTP_Mesenchymal_all-down	FHOD1	human
chang-2022_DTP_Mesenchymal_all-down	FIGNL1	human
chang-2022_DTP_Mesenchymal_all-down	FKBP5	human
chang-2022_DTP_Mesenchymal_all-down	FMNL3	human
chang-2022_DTP_Mesenchymal_all-down	FMOD	human
chang-2022_DTP_Mesenchymal_all-down	FOXJ1	human
chang-2022_DTP_Mesenchymal_all-down	FOXM1	human
chang-2022_DTP_Mesenchymal_all-down	FOXP4	human
chang-2022_DTP_Mesenchymal_all-down	FOXRED2	human
chang-2022_DTP_Mesenchymal_all-down	FUS	human
chang-2022_DTP_Mesenchymal_all-down	GAS2L3	human
chang-2022_DTP_Mesenchymal_all-down	GDPD3	human
chang-2022_DTP_Mesenchymal_all-down	GEMIN4	human
chang-2022_DTP_Mesenchymal_all-down	GEN1	human
chang-2022_DTP_Mesenchymal_all-down	GGCT	human
chang-2022_DTP_Mesenchymal_all-down	GGH	human
chang-2022_DTP_Mesenchymal_all-down	GINS1	human
chang-2022_DTP_Mesenchymal_all-down	GINS2	human
chang-2022_DTP_Mesenchymal_all-down	GINS3	human
chang-2022_DTP_Mesenchymal_all-down	GINS4	human
chang-2022_DTP_Mesenchymal_all-down	GLDC	human
chang-2022_DTP_Mesenchymal_all-down	GMNN	human
chang-2022_DTP_Mesenchymal_all-down	GMPS	human
chang-2022_DTP_Mesenchymal_all-down	GPSM2	human
chang-2022_DTP_Mesenchymal_all-down	GREB1	human
chang-2022_DTP_Mesenchymal_all-down	GRIN1	human
chang-2022_DTP_Mesenchymal_all-down	GSE1	human
chang-2022_DTP_Mesenchymal_all-down	GSG2	human
chang-2022_DTP_Mesenchymal_all-down	GTF2IP4	human
chang-2022_DTP_Mesenchymal_all-down	GTSE1	human
chang-2022_DTP_Mesenchymal_all-down	H2AFX	human
chang-2022_DTP_Mesenchymal_all-down	H2AFZ	human
chang-2022_DTP_Mesenchymal_all-down	HCFC1	human
chang-2022_DTP_Mesenchymal_all-down	HCN3	human
chang-2022_DTP_Mesenchymal_all-down	HELLS	human
chang-2022_DTP_Mesenchymal_all-down	HES4	human
chang-2022_DTP_Mesenchymal_all-down	HEXIM1	human
chang-2022_DTP_Mesenchymal_all-down	HIP1	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H1B	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H1D	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H1E	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AB	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AD	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AE	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AG	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AH	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AI	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AJ	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AK	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AL	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2AM	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BB	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BC	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BD	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BF	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BG	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BH	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BI	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BJ	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BL	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BM	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BN	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H2BO	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3A	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3B	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3C	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3D	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3E	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3F	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3G	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3H	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3I	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H3J	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H4A	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H4B	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H4C	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H4D	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H4E	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H4H	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H4J	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H4K	human
chang-2022_DTP_Mesenchymal_all-down	HIST1H4L	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H2AA3	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H2AA4	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H2AB	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H2AC	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H2BE	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H2BF	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H3A	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H3C	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H3D	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H4A	human
chang-2022_DTP_Mesenchymal_all-down	HIST2H4B	human
chang-2022_DTP_Mesenchymal_all-down	HIST3H2BB	human
chang-2022_DTP_Mesenchymal_all-down	HIST4H4	human
chang-2022_DTP_Mesenchymal_all-down	HJURP	human
chang-2022_DTP_Mesenchymal_all-down	HK1	human
chang-2022_DTP_Mesenchymal_all-down	HMCES	human
chang-2022_DTP_Mesenchymal_all-down	HMGA1	human
chang-2022_DTP_Mesenchymal_all-down	HMGB2	human
chang-2022_DTP_Mesenchymal_all-down	HMGN2	human
chang-2022_DTP_Mesenchymal_all-down	HMMR	human
