statistic	source	condition	score	p_value	p_value_BH
ulm	FOXQ1	b	0.6099152615654972	0.5419256171809093	0.6997014297778829
ulm	ZGLP1	b	-1.3708310242709276	0.17044467541539557	0.32539438033848245
ulm	NFYB	b	3.417484630701542	6.334205006022076e-4	0.004614920790101798
ulm	ETV3	b	0.49293321558269965	0.6220657708511945	0.7582314567019449
ulm	GSC	b	1.2865703637700259	0.19826057319334414	0.36390244025719204
ulm	IRF7	b	2.967409449002693	0.0030071440374778626	0.015014691208106253
ulm	NFATC3	b	2.676488676579596	0.007446525562643909	0.032618523016734666
ulm	KDM5A	b	2.353693051417207	0.018598609842663205	0.06481797188924181
ulm	GRHL3	b	0.9490231452592345	0.342621541392517	0.5210536171657403
ulm	THRA	b	1.60152898146043	0.10927729883159688	0.23360476456814422
ulm	SOX17	b	0.35854713857204434	0.7199380896036506	0.8385303586897039
ulm	ZIC2	b	-1.2567010502712346	0.20887816396486342	0.3747211283188756
ulm	TBX15	b	1.083717014147816	0.2785047593321329	0.4581852492238316
ulm	NFAT5	b	2.3901547053692638	0.016851464933308757	0.0619969527948766
ulm	TCF20	b	-0.05266297934776702	0.9580010188290307	0.9641727842546026
ulm	MEF2B	b	0.42958002069766765	0.6675062988267674	0.8008666799836064
ulm	BMAL2	b	2.9555971313657308	0.003124675850877536	0.015493184427267782
ulm	NFE2L2	b	1.011955628139421	0.3115728290464694	0.4889296701959981
ulm	ZIC1	b	-1.3846589188129934	0.16617389501364924	0.3203250781031698
ulm	MEIS1	b	-3.2341276332913904	0.001222342552619373	0.007459423782651558
ulm	HOXA9	b	0.36657075473139283	0.7139435212197576	0.8329341080897172
ulm	MAFA	b	0.5149070168372462	0.6066242999768752	0.748065198935214
ulm	NR1D1	b	0.12466801573507884	0.900787767299838	0.9361899066260325
ulm	MYF6	b	-0.5773606404424986	0.5637030553706743	0.7174402522899491
ulm	ZNF263	b	2.0238626643975306	0.04299898109569826	0.11979070448060379
ulm	NFIA	b	0.9994464868504584	0.31759184273156116	0.49403175536020627
ulm	HEY2	b	-1.7654760740636344	0.07750068609853625	0.18445163291451627
ulm	TFAP2D	b	1.3581370390538987	0.1744371728814393	0.33036642291073653
ulm	HOXB7	b	0.2640989610630422	0.791706678367865	0.8777617521035025
ulm	ZNF350	b	0.6362708069533792	0.5246079938335027	0.686025838089965
ulm	BCL11A	b	1.8193244048962975	0.06887850511468108	0.1725587812346747
ulm	TWIST1	b	1.3759290236263264	0.16886067330891827	0.32323464006050306
ulm	ZNF395	b	0.088629883499513007	0.9293770408252989	0.9544652853158389
ulm	ATOH7	b	1.1429093521725784	0.2530913821734256	0.4292333654912729
ulm	TFDP2	b	0.09729408078359354	0.9224939363778382	0.953199233826015
ulm	GTF3A	b	0.6241128277277017	0.5325613746140994	0.6913614935899398
ulm	KLF10	b	0.8546657203466339	0.3927475719395447	0.5676553974996658
ulm	KLF2	b	1.4873896621943383	0.13692938682957081	0.28013633867138554
ulm	PHF20	b	2.176384771980222	0.029539416707657664	0.08936925224265921
ulm	TGIF1	b	-1.4714917590976893	0.14117560120353825	0.28647674551537766
ulm	FOXG1	b	-2.668650649975287	0.007622466260539072	0.03318561530502986
ulm	SF1	b	0.33296159381700363	0.7391671398174815	0.8512344158543255
ulm	MBD2	b	-0.39171448011664156	0.6952738122749924	0.8178344348671246
ulm	FOXF2	b	0.7679192425699249	0.44254520630703886	0.6101980203911488
ulm	ZBTB32	b	0.24124106527139397	0.8093710242083708	0.8863357535042587
ulm	HEY1	b	-3.865498205344809	1.1125070745352296e-4	0.0010734189881326406
ulm	ZBTB17	b	3.248329981035097	0.001162966457223546	0.0072205047865879285
ulm	ARID1B	b	1.796692840042056	0.07240110263504654	0.17825650786697664
ulm	IRF5	b	2.401684605687492	0.016329812399067174	0.06104442959651289
ulm	THRB	b	1.8023185136426474	0.07151197669687748	0.17729010889434207
ulm	POU3F2	b	2.4751114082770544	0.01332857072131346	0.05144107835144762
ulm	HOXB6	b	-0.9765400134217496	0.3288100114125111	0.5059705779063209
ulm	FOXI1	b	0.8514845074264707	0.3945115576193613	0.5690530346267151
ulm	KCNIP3	b	-0.9132071290474345	0.36114580781038796	0.5369834181668734
ulm	FOSB	b	0.5738218820625844	0.5660954865403962	0.7192031626153789
ulm	NFE2L1	b	0.012011933368341663	0.9904162269934609	0.9904162269934609
ulm	TRERF1	b	-1.1185075770438446	0.26336515179353215	0.4403810734908243
ulm	SOX18	b	2.626601225428301	0.008631514414947831	0.036252360542780894
ulm	FOXP1	b	0.22462400218111514	0.8222743325751297	0.8977123447379856
ulm	FOXP2	b	2.3496476507667605	0.018801898574353302	0.06485292551733458
ulm	BARX1	b	3.309934613311244	9.350053164922924e-4	0.005970354155068312
ulm	ZFPM2	b	0.5706730749765879	0.5682283747571577	0.7206306564415819
ulm	IKZF1	b	2.3894128806234707	0.016885523037370856	0.0619969527948766
ulm	BCL3	b	1.8924562411018593	0.058446198608339155	0.1545577252087191
ulm	SP2	b	-0.03908467572940707	0.968823310715347	0.9715447245094913
ulm	SIM2	b	0.7186740355946765	0.47235108400890113	0.6387474886029458
ulm	NFATC1	b	5.735641332028746	9.86974895519378e-9	2.4300002600028824e-7
ulm	POU2F3	b	-1.6823927561580891	0.0925099947833402	0.20968932150890443
ulm	HOXA7	b	1.8428188147874613	0.06537185012694174	0.16493109890684243
ulm	NPAS2	b	0.5095522127269656	0.6103714372038899	0.7513882864889264
ulm	DLX2	b	-1.4908511840072427	0.13601803787491915	0.2790714915019893
ulm	PRRX1	b	0.16073450215062068	0.8723043120253074	0.9282045883547981
ulm	VEZF1	b	-0.4857997707747488	0.6271150315226018	0.7614968239917308
ulm	CTBP2	b	0.18229389603781546	0.8553541350590887	0.9198941799107219
ulm	SOX6	b	3.538025585338556	4.041427551015556e-4	0.0033167577832472496
ulm	HIPK2	b	-0.7776875559059716	0.43676341893061676	0.6055321963426414
ulm	FOXA3	b	1.022165034289457	0.30671649067666124	0.48450348306003566
ulm	RORC	b	1.1322163478328222	0.2575585234328896	0.43474417430516116
ulm	SIX3	b	0.13856894574818301	0.8897923294322552	0.931100312744725
ulm	PPARD	b	4.200887611724003	2.67146592026117e-5	3.232926554349958e-4
ulm	MECOM	b	1.3006856682326722	0.19338266861432984	0.3567835281411667
ulm	SIRT1	b	1.3472754294195177	0.1779084480560074	0.3351626171820297
ulm	ZBTB7B	b	1.9710653531330158	0.04873164793007678	0.13229808601549362
ulm	ZBTB7A	b	0.18158749316977418	0.855908502868276	0.9198941799107219
ulm	NR6A1	b	-0.5015888194652353	0.615962900857336	0.7569664564752803
ulm	STAT2	b	3.781657708526273	1.5628947495448017e-4	0.0014306046400220707
ulm	ESRRG	b	2.4900123683630873	0.012782787510375372	0.04987382667982522
ulm	PRDM2	b	-0.16876149022763692	0.8659861403674385	0.9246903099737035
ulm	PURA	b	1.5884030345152378	0.11221273986671786	0.23916386944727328
ulm	TBX1	b	0.08653250982223758	0.9310440733391685	0.9544652853158389
ulm	SALL2	b	0.29668732208103105	0.7667086493457591	0.8661866703051773
ulm	ATOH1	b	-1.2658528167073357	0.20558211319802075	0.37213112404957793
ulm	NEUROD6	b	1.4213257015226952	0.155239364533752	0.30789140632527484
ulm	NEUROG1	b	-0.5377080148510656	0.5907852716699968	0.7394935672402922
ulm	NEUROG2	b	2.1772654423096363	0.029473672331515183	0.08936925224265921
ulm	AHRR	b	-0.7737623330105493	0.439081480813474	0.6075662350791093
ulm	HMGB2	b	-1.0084183415943382	0.31326718385154784	0.4905104589254499
ulm	DLX3	b	0.8718856266656045	0.3832823680672015	0.5584971648979221
ulm	TWIST2	b	3.1996081390730873	0.0013785233037678167	0.008134426767687778
ulm	TFAP4	b	1.031433862218048	0.3023512227230145	0.48187226121480436
ulm	KAT6B	b	0.6855659288117381	0.4929956739604331	0.6591739910257476
ulm	SALL3	b	-0.6858593247135383	0.49281062751758575	0.6591739910257476
ulm	MXI1	b	1.7280061967425817	0.0840042102005598	0.19537135531986874
ulm	E2F5	b	-1.16371335604583	0.2445555714162013	0.4217697536018544
ulm	E2F2	b	-1.9683994163769203	0.04903737248825468	0.13262380286596154
ulm	FOXD3	b	2.8121955359124944	0.004925765738657904	0.022544850880780405
ulm	POU5F1	b	-0.3095636617702011	0.7568963654071121	0.8605477785042644
ulm	PLAGL1	b	4.025108215422618	5.7181447552904615e-5	6.281162085042137e-4
ulm	SNAI2	b	3.3662834206541974	7.634724169201195e-4	0.0051426349592543896
ulm	NOTCH1	b	1.985022993755923	0.047157018868107504	0.12900425851275385
ulm	FOXC2	b	1.159639407922705	0.246210982664101	0.4231127048022297
ulm	KLF9	b	-1.0153361989962297	0.30995919864243154	0.48854496209866694
ulm	TBPL2	b	1.9973004575689883	0.045807532424025015	0.12628022452028517
ulm	NFIL3	b	2.5536210605193204	0.010669062855119472	0.04305329150590861
ulm	ZNF384	b	1.0584034220016343	0.28988571820136594	0.4714769995347956
ulm	HOXA11	b	0.7369807556373775	0.4611436276597696	0.6285144019785709
ulm	MEF2D	b	2.8056308553256213	0.005027190051165617	0.022862507621224527
ulm	SMAD5	b	1.780845869567431	0.07495444030994584	0.18137610596238535
ulm	PBX2	b	2.600082613114181	0.009327720812728622	0.03872088755981533
ulm	SUPT20H	b	1.6193341112917865	0.10539285862689833	0.22872492723284316
ulm	EMX2	b	-0.1548937697454326	0.8769067966121274	0.9294106746583128
ulm	MLXIPL	b	1.2587038783446785	0.20815358301019724	0.37436185962035473
ulm	ZBTB33	b	-1.1234525939719247	0.26126025940731723	0.4378869136545176
ulm	ETV2	b	0.16787739850730626	0.8666816112137483	0.9246903099737035
ulm	KLF15	b	3.547077724764262	3.905166614279332e-4	0.003274508174875534
ulm	DNMT3A	b	-1.1649318505323603	0.24406196892647933	0.4217697536018544
ulm	DNMT3B	b	0.8799161496605653	0.3789164453559982	0.5543982417708663
ulm	OLIG1	b	4.790685224043096	1.6753288975435052e-6	2.658188517435695e-5
ulm	OLIG2	b	-1.3944278766802911	0.16320559019827657	0.3175171427835681
ulm	ZNF202	b	1.2307368581776947	0.21843732917864403	0.38689640308434586
ulm	PHF5A	b	1.8650545852943279	0.06218996125575991	0.15858440120218775
ulm	MAFG	b	-0.49607841783436535	0.6198451235215635	0.7578243462232813
ulm	TEF	b	1.497085490177129	0.13438849332304978	0.2766078427482703
ulm	HOXD13	b	3.389723162956821	7.011292480053767e-4	0.005055891138105586
ulm	ZKSCAN7	b	0.7539935022888805	0.45086295522873976	0.6166976054278165
ulm	BACH1	b	-0.8052539846532922	0.4206837326134738	0.5901143125462088
ulm	MYT1	b	2.548063481808437	0.010840484699179703	0.04325762565238474
ulm	ZNF160	b	-1.260612184660788	0.20746489523178704	0.3740654929179191
ulm	ZNF410	b	0.14173320884560048	0.8872923240310084	0.931100312744725
ulm	TEAD4	b	2.1846197386749795	0.02892955254177611	0.08827222442234249
ulm	GCM1	b	2.263401150240377	0.023622790037210052	0.07597600038994584
ulm	BHLHE41	b	1.6215626234542058	0.10491449035361243	0.2283809332697539
ulm	MTA1	b	0.41148253904564935	0.680723625819085	0.8073698817854265
ulm	EHF	b	3.173354006440104	0.0015094124912309096	0.008553337450308488
ulm	TCF7L2	b	1.2339379193863431	0.21724209806678485	0.385847905521603
ulm	VSX2	b	0.13914719664429484	0.8893353852112635	0.931100312744725
ulm	TSC22D1	b	1.7855810013477054	0.07418390264982831	0.18077579007500824
ulm	SOX5	b	1.4096262826138435	0.15866728451158166	0.31123198115733325
ulm	SOX2	b	1.129260487512666	0.2588029653843447	0.43581442755759936
ulm	NKX3-2	b	-1.1812462457602422	0.2375204722288408	0.413633212613152
ulm	PAX9	b	-0.41343143097874085	0.6792954600379559	0.8073698817854265
ulm	TCF21	b	1.6237009023177817	0.10445711345343506	0.2283809332697539
ulm	HIC1	b	1.2480235284604582	0.21203862383145433	0.3794375373826025
ulm	ZEB2	b	-0.18381666019824763	0.8541593498963149	0.9198941799107219
ulm	ZNF335	b	0.8808733864225923	0.3783980776038962	0.5543982417708663
ulm	NONO	b	1.617762657123343	0.10573122345856897	0.22876391984672195
ulm	CEBPZ	b	1.1470743302967048	0.25136610039575946	0.4273741788189553
ulm	SIX1	b	0.795116250297577	0.426556333603777	0.5971788670452878
ulm	NFIX	b	0.8371040817328846	0.40254514481646597	0.5733999267951317
ulm	MNT	b	-0.15582266092320163	0.8761745498145737	0.9294106746583128
ulm	KDM5D	b	0.17991492682652438	0.8572213753608132	0.9198941799107219
ulm	TBX6	b	0.32058301063117783	0.7485301238691286	0.8578659846590013
ulm	HOXA1	b	0.49913037040318414	0.6176936240910298	0.7571261934679949
ulm	BCL11B	b	1.3651919673279804	0.1722097302227948	0.3270152855826476
ulm	RXRB	b	2.4133788040078867	0.01581527391109028	0.059746590330785505
ulm	E2F6	b	-0.591887615175553	0.55393325795638515	0.7087963193205358
ulm	HOXA13	b	1.7822102188986708	0.0747317552756984	0.18137610596238535
ulm	KAT6A	b	2.741745402530715	0.006117385267707662	0.027129273795920936
ulm	GFI1	b	1.6088906576210193	0.10765773431549186	0.23222846616695222
ulm	RUNX3	b	1.3968383092674912	0.1624793656479065	0.3169679428213258
ulm	GLI1	b	4.265667319917343	2.0031961874606808e-5	2.554075139012368e-4
ulm	PRDM16	b	2.6528848617605942	0.007987690139261209	0.034150962631332354
ulm	KLF8	b	-0.4016431784056637	0.6879514011620753	0.8132405636253671
ulm	HIF3A	b	-1.8814295471374765	0.059929584147702095	0.15608809765569456
ulm	BHLHA15	b	-1.7452955341471956	0.08095044846903356	0.19138615962546343
ulm	MEOX2	b	1.0531834514144627	0.292271014013147	0.472130099559699
ulm	JARID2	b	0.6037627070171087	0.5460090012749825	0.7011698325725495
ulm	NFYC	b	0.5329806430812565	0.594053538951165	0.7396545960571905
ulm	GFI1B	b	1.7350798945213475	0.08274371695833428	0.19411605818943994
ulm	ASCL2	b	0.31483595150212096	0.7528898512235425	0.8587325098950236
ulm	MSC	b	0.9120599544713446	0.36174933352698335	0.5369834181668734
ulm	HOXB9	b	3.7784912939120328	1.5828818846182576e-4	0.0014306046400220707
ulm	HLX	b	1.1066490035383945	0.26846045419409137	0.4457692192897238
ulm	RCOR2	b	-0.9603070180317481	0.33691357731842164	0.5162152236166375
ulm	NKX2-2	b	3.3147063732715174	9.192006792167657e-4	0.005970354155068312
ulm	ARID4A	b	-0.08850217766609465	0.929478535066206	0.9544652853158389
ulm	HINFP	b	0.1788562862342213	0.8580525543705053	0.9198941799107219
ulm	SMARCC1	b	-1.2650468474103065	0.20587085994339394	0.37213112404957793
ulm	KAT2B	b	-0.2094937153503674	0.8340652043085504	0.9091947417958854
ulm	ZNF219	b	1.8543648490392328	0.06370327271542808	0.1612912649603392
ulm	HDGF	b	1.4532836877151525	0.14616238256386413	0.29397166521295487
ulm	EP300	b	2.4571574574747808	0.014013463696661893	0.05379361870654082
ulm	TRPS1	b	-1.7340813048388142	0.08292072513694562	0.19411605818943994
ulm	CTNNB1	b	3.899538256584679	9.672501057051497e-5	9.591896881576067e-4
ulm	PML	b	-1.4116835191111519	0.1580603991398638	0.31089566111807926
ulm	KLF7	b	1.7665366074994195	0.07732275768362713	0.18445163291451627
ulm	PROP1	b	-0.9067124735693503	0.3645709646026486	0.5400491052412678
ulm	LMO2	b	3.3788819606169422	7.293512426118703e-4	0.005055891138105586
ulm	TBX20	b	0.5358418474543654	0.5920744576733568	0.7394935672402922
ulm	MEOX1	b	2.1242471666777774	0.033663031113359027	0.09850575497925551
ulm	FOXL2	b	-2.2332994413526364	0.025541405900311842	0.08053076949199013
ulm	HTATIP2	b	0.8230466537133183	0.41049233252875217	0.5815308044157322
ulm	EZH2	b	0.9260915413980683	0.35441078628044465	0.5327144321112843
ulm	GLI2	b	1.654474831393522	0.09804845322484627	0.2174117875855287
ulm	TCF7	b	-1.2695983507228257	0.20424409904595672	0.37106943185448626
ulm	FOXC1	b	2.9977402352004243	0.0027235940711248484	0.013990260192684473
ulm	HOXB13	b	2.2452496690299615	0.024764158856257816	0.07858493077052481
ulm	ABL1	b	1.6042328635169127	0.10868022205034607	0.2330260616935348
ulm	TBX3	b	0.0938387674171607	0.9252382767360572	0.9544652853158389
ulm	HNF4G	b	1.8940930708229737	0.058228623133125365	0.1545547840782584
ulm	NFKBIZ	b	3.0854051034559244	0.0020358237070681002	0.010929158848470854
ulm	PLAGL2	b	0.5249918408065875	0.5995953084085572	0.7432483510481074
ulm	TET1	b	1.0059767766154364	0.31444022156565327	0.49126984288375586
ulm	FOXH1	b	2.010132386150418	0.044432022940443315	0.12296304023052917
ulm	FOXP3	b	-0.30190277773916646	0.7627296550541155	0.8658012300614284
ulm	IKZF4	b	0.23040027305199187	0.8177833590551943	0.894176597803076
ulm	FEZF2	b	1.880045480752362	0.06011796478335575	0.15608809765569456
ulm	HOXA2	b	-1.274734190459715	0.20241974352840406	0.3686931042838788
ulm	TBX10	b	3.0963667375054635	0.0019620793058660224	0.010613065336275304
ulm	CREB3L1	b	-1.0319687401577997	0.30210058318606986	0.48187226121480436
ulm	TFDP3	b	1.937247908272041	0.05273062235993189	0.14154009159771191
ulm	SP7	b	2.266999723267387	0.023402014707911138	0.07597600038994584
ulm	OVOL1	b	2.9398471131675263	0.0032879029663004495	0.016079196698209047
ulm	ZNF436	b	0.2761374476606262	0.7824456595194758	0.8742820045334987
ulm	ATF7	b	1.4852969220307102	0.13748264392218296	0.28046459360125325
ulm	MNX1	b	2.530970479400636	0.011383159068013753	0.045153197636454555
ulm	HOXB3	b	-1.6526170330036316	0.09842621477248616	0.2175737379181273
ulm	SCX	b	3.8391774176138473	1.2386829279230005e-4	0.0011792261473826963
ulm	NANOG	b	0.08371965281373031	0.9332802593614431	0.9544652853158389
ulm	MESP2	b	0.6292100034921116	0.5292195406214868	0.6895305693498933
ulm	ARX	b	2.845991602953155	0.0044323227036438045	0.02095813516822302
ulm	VHL	b	-1.4712822300949453	0.1412322330832114	0.28647674551537766
ulm	SOX4	b	2.4070983870483476	0.01608980804762021	0.06046380497895174
ulm	SMAD9	b	1.3893509487679976	0.16474318964023466	0.31877137507622644
ulm	ATF5	b	1.565249183170644	0.11754201688222202	0.24756637184043223
ulm	CTCFL	b	-2.118547276761634	0.03414236353667362	0.09932147824311983
ulm	SP6	b	-0.5978306089686216	0.5499604620030794	0.7049762475227983
ulm	SMARCA5	b	1.2401631673151212	0.21493116364774859	0.38269538863963215
ulm	EOMES	b	2.253282581995877	0.02425328464583819	0.07730734480860922
ulm	LMO4	b	-0.48984997080188464	0.6242460181642207	0.7593043559953212
ulm	HOXC13	b	-0.9128021065519275	0.3613588169840857	0.5369834181668734
ulm	TLX3	b	1.0806944827703515	0.27984747136276755	0.4582823269564588
ulm	ESRRB	b	0.9015709048089854	0.3672968774447597	0.5418387820156166
ulm	AEBP1	b	-0.6857942399501545	0.49285167362992177	0.6591739910257476
ulm	LHX1	b	0.6101552672810351	0.5417666373031096	0.6997014297778829
ulm	ZXDC	b	1.8726315873442603	0.061135422685141015	0.15758372489960537
ulm	SPIC	b	2.2873132499396456	0.022189057265315733	0.07403264900670763
ulm	SALL1	b	2.3871112666072274	0.016991577874557393	0.0619969527948766
ulm	NR2E1	b	-0.14013675112548477	0.8885535069048663	0.931100312744725
ulm	ZFP42	b	0.7552264115958894	0.45012299432724767	0.6166976054278165
ulm	HOXD4	b	0.9463198406327803	0.3439981396172621	0.5214748868083336
ulm	FOXF1	b	3.5444625157818637	3.944085476740839e-4	0.003274508174875534
ulm	MLXIP	b	0.9299825816008944	0.35239253533241677	0.530819135500729
ulm	ZNF217	b	-1.664021049412872	0.09612557458882896	0.21381202572094668
ulm	KMT2B	b	0.515151773418227	0.6064532723745764	0.748065198935214
ulm	NFIB	b	2.1149794684374794	0.03444535774508247	0.0995707912145299
ulm	EBF3	b	3.487958822538942	4.878812755694263e-4	0.0038279915467754983
ulm	HOXB5	b	-1.100402499301168	0.2711714591849809	0.4481861617085101
ulm	EN1	b	0.6615229289257913	0.5082854561145943	0.6730915220991229
ulm	MTA3	b	0.26832488027024926	0.7884523216548447	0.8777617521035025
ulm	TBX18	b	2.6485808212532747	0.008090081823050268	0.034179398944721245
ulm	PRDM4	b	1.1491645533033774	0.2505033552532611	0.4273741788189553
ulm	MEIS2	b	-1.7073424019203882	0.08777562021716796	0.2021045263058429
ulm	EGR4	b	-0.2578128122817251	0.7965543138947044	0.8795999380024621
ulm	HSF4	b	0.3382089449881257	0.7352096675097054	0.8481799057875593
ulm	DLX1	b	-3.7019513456920468	2.1458395393834836e-4	0.0018684505257558625
ulm	HES6	b	-1.8706987884515915	0.061403004997745446	0.15770412074960521
ulm	BCLAF1	b	1.7400531976629403	0.08186671411085797	0.19291364315231876
ulm	KDM5C	b	0.4127642754709255	0.6797842284149338	0.8073698817854265
ulm	AIP	b	6.801424447293906	1.06834673885098e-11	5.867689011843074e-10
ulm	PTF1A	b	2.8220973843404216	0.004776280922179009	0.022144575184648137
ulm	FOSL2	b	-0.26514375252744904	0.7909017500345037	0.8777617521035025
ulm	MED1	b	-3.384059298783663	7.157443857405421e-4	0.005055891138105586
ulm	LYL1	b	-1.1146902892213846	0.2649979994813246	0.44207610193847136
ulm	GLIS3	b	1.4969265013338517	0.13442986195189047	0.2766078427482703
ulm	HOXD1	b	1.0403621072640434	0.2981856290276913	0.47843716657476765
ulm	SALL4	b	-0.4983922272375302	0.6182136845824104	0.7571261934679949
ulm	KDM5B	b	-1.7296034352081453	0.08371824093733718	0.1953425621871201
ulm	ZNF24	b	-1.7859819012865168	0.07411896344793048	0.18077579007500824
ulm	TADA2A	b	0.1682506344064542	0.8663879925316287	0.9246903099737035
ulm	ARID5B	b	-2.5479278430938495	0.01084469886803483	0.04325762565238474
ulm	FEZF1	b	-0.24529919413010032	0.8062275633296574	0.8856099695651928
ulm	SATB2	b	-0.13745285367585397	0.8906743888020269	0.931100312744725
ulm	NSD2	b	0.8456712800840701	0.39774735481080203	0.5697228888956525
ulm	PBRM1	b	1.3665720585973764	0.17177649558225186	0.3270152855826476
ulm	ZBTB4	b	-0.257157076493989	0.797060448021839	0.8795999380024621
ulm	THAP11	b	2.0227082727310606	0.04311794264918092	0.11979070448060379
ulm	FOXJ1	b	-5.875117043564442	4.2996903645390726e-9	1.1683149340552708e-7
ulm	SHOX2	b	2.323311932372424	0.020173449573984176	0.0685897285515462
ulm	TOX3	b	0.5442691944959498	0.5862629627291878	0.7382570641774957
ulm	PPARGC1A	b	0.31211991401542516	0.7549529966872889	0.8597072402467691
ulm	BATF	b	1.578448667204473	0.11448008884350694	0.24254831879603547
ulm	ARID3B	b	-0.9771377159964979	0.32851406832449015	0.5059705779063209
ulm	ZNF300	b	2.3010773471148758	0.02139859415866003	0.0717304987290294
ulm	NUPR1	b	0.5306610411534686	0.595660213911603	0.7396545960571905
ulm	CREB3L3	b	1.0848381964168532	0.27800780832893035	0.4581852492238316
ulm	ZNF331	b	0.82415821733678	0.40986055023651435	0.5815308044157322
ulm	ZNF382	b	-0.4806141418891661	0.630796585263903	0.7638835635167696
ulm	LHX8	b	1.3423794329796075	0.17948987603667355	0.3363668543049473
ulm	GRHL2	b	-2.98630354956228	0.0028275101337965026	0.014318030039224843
ulm	IRX1	b	-0.8360341979230967	0.40314672724251555	0.5733999267951317
ulm	SOX11	b	-0.5783330024738373	0.5630465297004178	0.7174402522899491
ulm	IRF6	b	1.461914975125817	0.1437819130954736	0.2908223398021761
ulm	E2F7	b	0.6888543047150659	0.49092380827257975	0.6591739910257476
ulm	HEYL	b	0.5353370292825206	0.5924234180132313	0.7394935672402922
ulm	MECP2	b	1.8671321077216727	0.06189933275110855	0.15840904510498746
ulm	VENTX	b	3.1242624794615743	0.0017853350011755827	0.010037237723144615
ulm	MAML1	b	1.7112166366527752	0.08705830277841302	0.20116384525497377
ulm	DMAP1	b	0.2775789960377037	0.781338735249208	0.8742820045334987
ulm	LMX1A	b	1.456958122190508	0.14514532910292458	0.2927507485296275
ulm	DOT1L	b	1.31253116340812	0.1893576606794114	0.35197924433746286
ulm	ARID3A	b	-0.2648343830413727	0.7911400713027146	0.8777617521035025
ulm	ARID1A	b	-0.1988317746584413	0.8423965781994496	0.9154812128377581
ulm	ZBTB18	b	-3.311284045134434	9.305104927056489e-4	0.005970354155068312
ulm	ZNF804A	b	1.229457955516649	0.21891617205332733	0.38689640308434586
ulm	TCF15	b	1.3837784011061631	0.16644342293596076	0.3203250781031698
ulm	NPM1	b	-0.8098022603071771	0.41806450444281573	0.587594598764115
ulm	SETBP1	b	-1.344466459078449	0.17881448429777783	0.3359830047068773
ulm	KDM2A	b	0.5776174304853396	0.563529638368736	0.7174402522899491
ulm	MKX	b	-0.06125517834122793	0.9511566641650462	0.9605740568795516
ulm	ZFX	b	0.1459207149127061	0.8839856073149959	0.931100312744725
ulm	DAXX	b	-0.31654025726877283	0.751596132976352	0.8587325098950236
ulm	HDAC3	b	-0.9551141864989565	0.3395327415827015	0.5191142986938948
ulm	ASXL1	b	1.0282848542624405	0.3038296270564936	0.48315000828137283
ulm	BTG2	b	2.3166102633284384	0.020536106439404817	0.0691640565930898
ulm	CHD4	b	-1.0791631563831243	0.28052941552934596	0.4583478322378788
ulm	CREB5	b	-0.886173265452156	0.3755359689946107	0.551713337164922
ulm	CTBP1	b	1.1474729795091316	0.251201397076914	0.4273741788189553
ulm	DACH1	b	-2.445860613131423	0.014460162892214247	0.055211531042999855
ulm	HDAC1	b	-0.39876929768279695	0.6900679168680135	0.8143942027169615
ulm	HCFC1	b	-3.0603436373610764	0.002214075379151577	0.01170999867195723
ulm	ETV7	b	1.5552971747159572	0.11989283534904314	0.2510366112587003
ulm	FHL2	b	1.8350965994956518	0.06650781677066103	0.16720627174032388
ulm	HDAC4	b	2.7546303539647994	0.005881730573785561	0.02641229955775403
ulm	HDAC5	b	-2.092616451024566	0.03639733035163868	0.10395077548428007
ulm	HDAC7	b	-0.9967934219430242	0.31887814902851686	0.4949543443616544
ulm	HDAC9	b	-0.1530064107233825	0.8783949294464549	0.9294106746583128
ulm	ING4	b	-2.1502257367398134	0.03155059974068073	0.09322221280064352
ulm	MYOCD	b	4.28039113767731	1.8752691379395045e-5	2.434440299070557e-4
ulm	PAWR	b	0.6039403159741008	0.5458909106327149	0.7011698325725495
ulm	POU2AF1	b	1.0818687342867586	0.2793253068894374	0.4582823269564588
ulm	SIN3A	b	0.07122496190644606	0.9432195039226299	0.9580303668024305
ulm	SMARCA4	b	0.6439950535486006	0.5195868210980273	0.683092517758869
ulm	SMARCB1	b	-1.2435147782061684	0.2136943426739951	0.38144440167308125
ulm	TRIM28	b	1.4352313229185925	0.15123851096420232	0.30079191317114334
ulm	WWTR1	b	-0.29335692338091196	0.7692527191282081	0.8676879011967467
ulm	PIN1	b	-1.5571722722953625	0.11944711493751568	0.25083894136878293
ulm	FGF2	b	-1.5092162430670266	0.13126102709551465	0.27165325607593466
ulm	PARK7	b	1.2812142768396018	0.20013486608848044	0.36546366850939904
ulm	STOX1	b	-0.6566440246970455	0.5114182021962759	0.6749585884808521
ulm	YAP1	b	-0.15268988308879022	0.8786445453702538	0.9294106746583128
ulm	BCOR	b	0.34478603685216064	0.7302592467117601	0.8450649953844356
ulm	BRD4	b	-1.0429693437384078	0.29697645418560065	0.4775702438930605
ulm	SRSF2	b	-1.0544446048147935	0.2916935182479639	0.472130099559699
ulm	ZMYND8	b	-0.5401697216348238	0.5890866534300112	0.7394935672402922
ulm	ARID4B	b	-1.7633895873706897	0.07785171497029396	0.18467150992953452
ulm	AP1	b	8.400714261094167	4.7628740981209854e-17	5.6678201767639725e-15
ulm	NFKB	b	8.297732776399773	1.1351116872190803e-16	1.1578139209634619e-14
