gs_name	pathway	NEO_pval	NEO_padj	NEO_log2err	NEO_ES	NEO_NES	NEO_size	DTP_pval	DTP_padj	DTP_log2err	DTP_ES	DTP_NES	DTP_size
MSigDB_Reactome	REACTOME_DAG_AND_IP3_SIGNALING	0.54491833030853	0.6136467683654617	0.025662597036813454	-0.24836998750042233	-0.9271911740814349	14	0.13860410094637224	0.21413406035309518	0.052485005744846026	-0.38291542711432214	-1.3492042431788573	18
MSigDB_Reactome	REACTOME_DAP12_INTERACTIONS	0.4745792122158598	0.555453197818188	0.023516485167016994	0.23544000933706816	0.9774806552018603	23	0.020081135902636917	0.04469850636179236	0.14464557226410138	0.47860658322251626	1.7195969541491642	18
MSigDB_Reactome	REACTOME_DAP12_SIGNALING	0.3012854375770382	0.39394016419591815	0.03175992004697131	0.2991816260359255	1.139770291810318	18	0.09752664387693545	0.1598408280985068	0.0639357739676871	0.44423206258185555	1.432898022732213	13
MSigDB_Reactome	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	0.7359868111163448	0.7836316131988339	0.021401358830179948	-0.17861854387056628	-0.7738112184218989	21	0.4059365404298874	0.5093116842660699	0.029012830724866483	0.26970714735145485	1.04745900837591	23
MSigDB_Reactome	REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	0.4279577590835869	0.5094735227185558	0.02574018311440753	0.3003875260483311	1.0239475483216867	13	0.31967545638945233	0.41863495747597645	0.03336102796668851	0.30690931138154975	1.1214452517429458	19
MSigDB_Reactome	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.012147604859041943	0.026546339289864388	0.19858448696990452	-0.4707111525575933	-1.8021003060995446	15	2.2821403918751434e-4	8.195284473851333e-4	0.5188480777437918	-0.5942926662178284	-2.25034509231094	23
MSigDB_Reactome	REACTOME_DEATH_RECEPTOR_SIGNALLING	0.09876847290640393	0.15950980766538103	0.07063141725231607	-0.2607951885842352	-1.4012130371220397	40	0.09113817723645527	0.15152190783344827	0.0677730323030541	0.2682323464124169	1.3562318447814656	67
MSigDB_Reactome	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.051584547767753876	0.09133241460296367	0.095636421370719	-0.38348787534066076	-1.5727042954639199	18	6.496325313216855e-9	7.607291091419158e-8	0.7614608014455848	-0.629235845597863	-2.7757016829382937	40
MSigDB_Reactome	REACTOME_DECTIN_2_FAMILY	0.013868876080691643	0.029685094350795468	0.16431349235665232	0.5617168893030962	1.79336650044015	11	0.04053236539624924	0.07987841765894972	0.10086002509815216	0.45416539079245855	1.6077417836633034	17
MSigDB_Reactome	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	0.004323082171910256	0.010595789637034942	0.40701791892395395	-0.5187923187923188	-1.9367060569854972	14	1.1674657393812924e-9	1.5721871957001404e-8	0.7881868108002371	-0.6758206165067027	-2.9182963796341554	37
MSigDB_Reactome	REACTOME_DEGRADATION_OF_AXIN	0.004323082171910256	0.010595789637034942	0.40701791892395395	-0.5187923187923188	-1.9367060569854972	14	4.0337948429736067e-10	5.926011332950317e-9	0.8140358378479079	-0.6889758990344409	-2.922182565779421	35
MSigDB_Reactome	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	0.32783796514366464	0.42073660824392284	0.035883799352297144	-0.2570265505081933	-1.1134903683888835	21	1.0509541718798134e-6	7.135890511587304e-6	0.6435518361507222	-0.5407393322327764	-2.5070130787463967	49
MSigDB_Reactome	REACTOME_DEGRADATION_OF_DVL	0.004323082171910256	0.010595789637034942	0.40701791892395395	-0.5187923187923188	-1.9367060569854972	14	4.140332677938147e-9	5.227170005896911e-8	0.7614608014455848	-0.6587905009688838	-2.815352331595932	36
MSigDB_Reactome	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	0.004323082171910256	0.010595789637034942	0.40701791892395395	-0.5187923187923188	-1.9367060569854972	14	2.4428615760189887e-11	4.699600365293674e-10	0.8634153916066928	-0.7067129961049498	-3.0516943810237067	37
MSigDB_Reactome	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1.1837705652923597e-15	4.932377355384832e-14	1.0175447973098848	0.6382481542715777	3.5372700830722263	63	5.276669570276931e-13	1.152310543995611e-11	0.9214260034948982	0.5516691715323128	2.963083723817879	90
MSigDB_Reactome	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	1.0271899565042747e-7	9.304256852393793e-7	0.7049757151672383	-0.6111463528589499	-2.938307092593323	28	1.0166702728357067e-14	2.7382319348375035e-13	0.9865462835875821	-0.8675658737295294	-3.154057397640559	20
MSigDB_Reactome	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	0.03694449402106015	0.06923222063573331	0.0993535227577061	0.4944686557157224	1.639682080467314	12	0.07411787896708062	0.12875894582104597	0.07303969431877405	-0.41570450769856765	-1.4880249506577568	19
MSigDB_Reactome	REACTOME_DEUBIQUITINATION	1.469133261406166e-4	5.531375231197915e-4	0.5188480777437918	-0.3385109184153963	-2.2091030875913718	78	9.332042425442867e-6	4.833519410101178e-5	0.5933254763964051	-0.413609370997415	-2.2043959848088504	95
MSigDB_Reactome	REACTOME_DEVELOPMENTAL_BIOLOGY	5.79486565254568e-5	2.58479677935839e-4	0.557332238758646	0.2550160467566318	1.8603788509533365	297	3.805290910702299e-6	2.2775370784055238e-5	0.6272567397185284	0.25495645737208417	1.709019182010235	459
MSigDB_Reactome	REACTOME_DISEASE	0.08263339920948616	0.13662929763473242	0.05390143131732323	0.16170689375304353	1.2443086022484466	499	0.010914295938450528	0.02656250336827719	0.18491588197177058	-0.19349847540702161	-1.3047899264814375	631
MSigDB_Reactome	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1.715065288891977e-4	6.305387091514621e-4	0.5188480777437918	0.5804545226508804	2.2596004728047636	19	0.05160898603521554	0.09735987089833242	0.08927558514084524	0.46277860924701075	1.5601537214993526	15
MSigDB_Reactome	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	6.014475299139002e-5	2.6472162408182223e-4	0.557332238758646	0.5663567202028741	2.481308132210927	27	2.3264870276786345e-5	1.0680690445251913e-4	0.5756102610711286	0.5219528206923717	2.3533504530818075	40
MSigDB_Reactome	REACTOME_DISEASES_OF_GLYCOSYLATION	3.364171855784542e-6	2.0024832474907988e-5	0.6272567397185284	0.4587636932707356	2.5051689735963785	59	1.9035472178232835e-4	6.991209781823696e-4	0.5188480777437918	0.3938859131224621	2.022216551983389	72
MSigDB_Reactome	REACTOME_DISEASES_OF_METABOLISM	1.6209814278587852e-5	8.304208134522466e-5	0.5756102610711286	0.37937415957730986	2.295067250340945	93	0.002033526112860675	0.006130929474594871	0.4317076958033464	0.30571966693100716	1.7241033352577702	118
MSigDB_Reactome	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	0.11552595314653193	0.18149352956259288	0.06272080965934694	-0.35583881720987265	-1.39208946137321	16	0.017815191855912293	0.040548380336837	0.1509642069874211	-0.47340268844267946	-1.7210672950133352	20
MSigDB_Reactome	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	0.4208693018325004	0.5074537430738504	0.02325879549709792	0.16473311930008572	1.0315821125511215	110	0.10659246575342465	0.17122606824804598	0.06305179095809967	0.20541822718993866	1.2361938394024383	181
MSigDB_Reactome	REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	0.032936407398023816	0.06256916299016682	0.1259529316386221	-0.2830612144231243	-1.6025660103387267	47	6.419430190004214e-6	3.528503124845854e-5	0.610526878385931	-0.4131746608731917	-2.185031054683996	91
MSigDB_Reactome	REACTOME_DNA_DAMAGE_BYPASS	0.0015640718300713268	0.004325419884046811	0.45505986738722953	-0.55276285211007	-2.1162322149699517	15	2.602476192406286e-5	1.181348743519258e-4	0.5756102610711286	-0.6135945925419609	-2.3789960699217136	25
MSigDB_Reactome	REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	0.12883435582822086	0.1998051424134939	0.058872381059618985	-0.3931541608409715	-1.3695959052735325	12	0.15198107628622118	0.230828401577569	0.04993190986140309	-0.3701342400736727	-1.3249050085397251	19
MSigDB_Reactome	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.0032340219270063073	0.008317957631189062	0.4317076958033464	-0.44235609821548366	-2.014664647085351	24	NA	1	NA	NA	0	NA
MSigDB_Reactome	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	2.676835801280197e-13	7.274010329565753e-12	0.932595211336209	-0.6041262328010825	-3.593666414454337	55	1.4885389187290715e-18	6.013697231665448e-17	1.114664477517292	-0.7255364383561644	-3.453388797444809	55
MSigDB_Reactome	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	1.7956176667626038e-4	6.494613851166247e-4	0.5188480777437918	-0.5364145658263305	-2.404733518007157	23	0.0030022276981559333	0.008853284598941585	0.4317076958033464	-0.5929563319620681	-2.014061406210428	16
MSigDB_Reactome	REACTOME_DNA_METHYLATION	3.3306344452028966e-7	2.508007865363627e-6	0.674962860011025	-0.6839321822989579	-2.911245429601234	20	NA	1	NA	NA	0	NA
MSigDB_Reactome	REACTOME_DNA_REPAIR	5.038667957069751e-14	1.4996035586517117e-12	0.9653277542260832	-0.4967448942090618	-3.4117690100716778	100	4.57303516205244e-20	2.309382756836482e-18	1.1601795718302144	-0.5932653528930728	-3.2673266882850283	119
MSigDB_Reactome	REACTOME_DNA_REPLICATION	9.409537485242283e-12	2.1781336771394174e-10	0.8753251320246591	-0.6248585089773614	-3.4625440504503824	44	2.279767850110478e-24	1.8420524228892661e-22	1.2790339772504933	-0.7237345361160721	-3.67130505160638	75
MSigDB_Reactome	REACTOME_DNA_REPLICATION_PRE_INITIATION	6.115929235615188e-7	4.343699741203969e-6	0.6594443980379349	-0.585184896779664	-2.8134880043749866	28	3.105023310713289e-18	1.1946946833601607e-16	1.1053365773140096	-0.7322345060214316	-3.454385438073849	53
MSigDB_Reactome	REACTOME_DNA_STRAND_ELONGATION	2.3783498157544003e-10	4.3719665730779415e-9	0.8140358378479079	-0.8410256410256409	-3.1396367950206927	14	1.3454562663785392e-15	4.529702763474415e-14	1.0175447973098848	-0.9096603842301738	-3.089792239125197	16
MSigDB_Reactome	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR_	0.022164583824569678	0.044686660936632414	0.14850014187143123	-0.3793962029256147	-1.700823996780229	23	5.0753528195239025e-5	2.1583605674606912e-4	0.557332238758646	-0.4876094706657367	-2.2238882418261663	46
MSigDB_Reactome	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	0.06772334293948126	0.11501926450319508	0.07303969431877405	0.47618307963135553	1.5202868194808796	11	0.016416700445885692	0.03800771908388435	0.16014698350927883	0.5802243691828574	1.7559246813644023	11
MSigDB_Reactome	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	0.6432268427628056	0.701599959383514	0.0192216025039295	0.2537931748744239	0.8415904955272747	12	0.042151746286631875	0.08226717632753275	0.09862449044494566	0.5468152866242039	1.6060275930604389	10
MSigDB_Reactome	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.5157232704402516	0.5887298329411734	0.02643086341554293	-0.29147748554306024	-0.9464840508433222	10	0.2557205941389	0.3534279720988734	0.03776562552301298	0.40568348848603625	1.191515476057563	10
MSigDB_Reactome	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	0.5116195280129706	0.5877981709707842	0.02291023685690712	0.30509993190533646	0.9440599583615068	10	0.4276449128496149	0.5291532765428619	0.027902295485922643	0.3398803836217574	1.028575127159064	11
MSigDB_Reactome	REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.3171829971181556	0.4095854818158002	0.031211113712682936	0.3531220876048462	1.1273959080377833	11	0.6889201689121255	0.7461762687412834	0.019987090193658408	0.2543440474394013	0.820402472868495	13
MSigDB_Reactome	REACTOME_DUAL_INCISION_IN_GG_NER	2.445941468333735e-4	8.353625233380244e-4	0.49849310876659025	-0.67638835590154045	-2.286852835938261	11	1.608671944527827e-6	1.0315928025226065e-5	0.6435518361507222	-0.7054093475860056	-2.5645332976894757	20
MSigDB_Reactome	REACTOME_DUAL_INCISION_IN_TC_NER	0.0014591021989658647	0.00414517670160757	0.45505986738722953	-0.5559675533253401	-2.1285012955082316	15	3.3652739026363515e-6	2.0444671528798286e-5	0.6272567397185284	-0.6228826355525051	-2.5398928475935953	30
MSigDB_Reactome	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	0.10725769407441434	0.17101035407272694	0.06521918154417748	-0.36014819420695376	-1.408948325590889	16	0.4751577287066246	0.5756033655096742	0.02560646974182645	-0.27859824337724887	-0.9816421734153237	18
MSigDB_Reactome	REACTOME_ECM_PROTEOGLYCANS	8.666642831159217e-6	4.762879313466499e-5	0.5933254763964051	0.5172786403448508	2.53898074665969	40	2.814283020750258e-4	9.843899050935969e-4	0.49849310876659025	0.44236098584851513	2.088652524581903	48
MSigDB_Reactome	REACTOME_EGFR_DOWNREGULATION	0.021613832853025938	0.04385923874396497	0.1311834041317628	0.5411618515066791	1.7277414197253615	11	0.6446559587547095	0.712560895586601	0.020789329404413723	-0.247494599667127	-0.8547354905932727	17
MSigDB_Reactome	REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	0.42091152815013405	0.5074537430738504	0.025997493428678697	0.2937130502347894	1.029223157635745	14	0.7572324499291928	0.8097548577897924	0.01865522772279455	0.22216218213391709	0.7670828229908752	16
MSigDB_Reactome	REACTOME_ELASTIC_FIBRE_FORMATION	3.819972242964043e-8	3.850778470729882e-7	0.7195128263389107	0.6552255707569706	2.8980392699978563	28	3.2831188236038898e-6	2.0239201781993096e-5	0.6272567397185284	0.5915261302649915	2.497657811985089	31
MSigDB_Reactome	REACTOME_ENDOGENOUS_STEROLS	0.024272711047653044	0.048007735458174536	0.12309533085096205	0.5172828957588939	1.7153352086198386	12	0.2563227619429948	0.3534279720988734	0.037714737389993834	0.40552016985138006	1.1910357999399876	10
MSigDB_Reactome	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.01477211313276887	0.03151048023201551	0.15915345685540597	0.5722481569114677	1.7706872886287917	10	3.219434383058064e-4	0.0011069374389408152	0.49849310876659025	0.5765267034080518	2.141304352104456	20
MSigDB_Reactome	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	0.167507204610951	0.24808531488588714	0.045067819390326856	0.4144726623174899	1.323266937674989	11	0.23913487043460518	0.3342923448289983	0.039604841438848785	0.3121157116692831	1.1967735041760084	22
MSigDB_Reactome	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.02570875154076422	0.05068760161822598	0.11872977154195252	0.45396808427927227	1.7294489061618572	18	0.005994212484497726	0.01577629865626763	0.269842314478839	0.4373858416620582	1.8802618577429049	33
MSigDB_Reactome	REACTOME_EPH_EPHRIN_SIGNALING	0.03321287213904663	0.06290316693001256	0.10297648075354626	0.37713256218940694	1.6680438371126907	28	0.003750781412794332	0.010610460897078806	0.34452128726268	0.3791982087642606	1.8197615597775159	51
MSigDB_Reactome	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	1.0236127814723967e-9	1.61986378193123e-8	0.7881868108002371	-0.5853747334477558	-3.145129757038841	40	8.699650384836274e-5	3.497172891018761e-4	0.5384340963099162	-0.49938202162924294	-2.2028870852842024	40
MSigDB_Reactome	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	7.642158644931757e-7	5.288653725332649e-6	0.6594443980379349	-0.642429193899782	-2.879994530232969	23	NA	1	NA	NA	0	NA
MSigDB_Reactome	REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.39789422135161606	0.48571071942335947	0.032758359917101465	-0.2002112783813368	-1.0474062672391289	37	0.64928092042186	0.7166926006842389	0.020165880753928875	-0.18134305934038608	-0.8804358661929008	60
MSigDB_Reactome	REACTOME_ESR_MEDIATED_SIGNALING	9.312123607325767e-4	0.002784725959128519	0.47727081536286214	-0.30070090874919847	-1.9708691560917342	79	0.018300378628523347	0.04130364785432085	0.15444634885596145	0.30087274430730376	1.5717179095004292	78
MSigDB_Reactome	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	1.008154678048322e-5	5.4791015111321846e-5	0.5933254763964051	-0.4118030793208492	-2.46392999292778	57	0.186511240632806	0.2720236144969445	0.04600137753727824	0.2664200988300711	1.234279479038589	44
MSigDB_Reactome	REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	1.1791285606190763e-4	4.5491071011538435e-4	0.5384340963099162	-0.6964537481778861	-2.354693446781145	11	2.396996996232579e-4	8.49462093401721e-4	0.5188480777437918	-0.6714851044147121	-2.2404689399757785	15
MSigDB_Reactome	REACTOME_EXTENSION_OF_TELOMERES	7.69320228667796e-7	5.288653725332649e-6	0.6594443980379349	-0.699401101671355	-2.8682813397258697	18	3.9384278338086874e-11	7.071665977149821e-10	0.851339057116899	-0.7788030036818604	-2.9837829119002315	24
MSigDB_Reactome	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.1271366962829183e-24	2.3482014505894134e-22	1.2871036723014444	0.5738547893889616	3.7768770784225976	143	2.6074042916028316e-12	5.544164914776547e-11	0.8986712320616942	0.4171505491615037	2.5417224328558645	197
MSigDB_Reactome	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.041989330579934606	0.0771862694484092	0.09132129023052583	0.3681272540163862	1.6282136810739136	28	0.0058309037900874635	0.015497928494706154	0.27471745859524166	0.4182164489873178	1.8623881611773532	38
MSigDB_Reactome	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	3.2249338969152685e-4	0.0010664463944825625	0.49849310876659025	-0.36065264191562485	-2.1715719718053226	58	5.173812027423173e-5	2.177312561540585e-4	0.557332238758646	-0.4537312452805411	-2.187744937770589	58
MSigDB_Reactome	REACTOME_FANCONI_ANEMIA_PATHWAY	0.01947463768115942	0.04030347202226701	0.15535473237528252	-0.48551732033626643	-1.7528028728919112	13	4.2387048367597216e-6	2.4999076701473395e-5	0.610526878385931	-0.7063411956367758	-2.488796404644832	18
MSigDB_Reactome	REACTOME_FATTY_ACID_METABOLISM	0.33125307932337	0.4233807251065568	0.028706141898722823	0.21157267510294495	1.1082863477015414	51	0.47982572456904715	0.5803880021733384	0.02477371321237558	-0.18367876535282796	-0.9937398640824036	104
MSigDB_Reactome	REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	3.164777390439416e-9	4.299969280488337e-8	0.7749390301364363	0.535321544046616	2.9668348743463815	63	0.23815285339786246	0.3334965434063655	0.039433467181219456	0.34293530224158075	1.2139881763006155	17
MSigDB_Reactome	REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	9.238593691704434e-10	1.560573258733857e-8	0.8012155746177786	0.5438269195571109	3.002872456743873	62	0.3933927847588164	0.49739715860899064	0.02940183075304258	0.349764154520498	1.0584862411829226	11
MSigDB_Reactome	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	5.8313015342325286e-5	2.58479677935839e-4	0.557332238758646	0.395928641692118	2.2598784546807726	71	9.509778516269888e-6	4.894204484806413e-5	0.5933254763964051	-0.538272131069915	-2.4232124229878154	44
MSigDB_Reactome	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	3.285871178056928e-7	2.508007865363627e-6	0.674962860011025	0.4440826740543988	2.629209703040689	83	0.8438654481819949	0.8797977833949057	0.016477465514980742	-0.16957508689792153	-0.7022281548109686	32
MSigDB_Reactome	REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	1.8651244515681224e-11	3.8856759407669213e-10	0.8634153916066928	0.5699190811798486	3.16963345168548	64	0.48836750788643535	0.5884624099762816	0.025145999656334708	-0.27577256997146493	-0.9716859003613705	18
MSigDB_Reactome	REACTOME_FCGR_ACTIVATION	1.2018991419898033e-16	6.577908257286619e-15	1.047626488498816	0.6850664581704456	3.6477979265162053	54	NA	1	NA	NA	0	NA
MSigDB_Reactome	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	3.9989754665828935e-4	0.0012817229059560557	0.49849310876659025	0.34182790624508413	2.0590450578760167	92	0.007090839402069758	0.018363455887411426	0.23835292164691088	-0.3519264207925322	-1.7290795032990578	64
MSigDB_Reactome	REACTOME_FGFR2_ALTERNATIVE_SPLICING	8.035825294936595e-4	0.0024146109660266213	0.47727081536286214	-0.6625252368380183	-2.1513482208756787	10	0.005927682276229994	0.015653140514859526	0.26521689377999697	-0.5697484671462366	-1.9010157274487793	15
MSigDB_Reactome	REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	0.6200684561340299	0.6822936357108603	0.019916297646907027	0.277627404432809	0.8590526855645836	10	0.7684252124086149	0.8168715347448342	0.018086906818498116	-0.22482600553428173	-0.7501516846564086	15
MSigDB_Reactome	REACTOME_FLT3_SIGNALING	0.28441778187971084	0.3745462285234542	0.030296051715299147	0.18658444539721672	1.138694817012057	97	0.1703225806451613	0.2520524636653669	0.04920898728497633	0.2013198825108803	1.183141728652772	156
MSigDB_Reactome	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE_	0.060204802259887	0.10365840609484676	0.0768410915258218	0.417910447761194	1.5654238546424677	17	0.41026165167620604	0.5133678316448596	0.028795602258958393	0.25567713234836736	1.0363878673443903	27
MSigDB_Reactome	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.09793351302785265	0.15857110270053862	0.06761016403656743	-0.44314593363358706	-1.4389809820089883	10	0.07867167424392173	0.13496117364986998	0.07090852647403903	-0.4370666512157908	-1.484559699771737	16
MSigDB_Reactome	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	0.318733153638814	0.41073860005001805	0.03548487309925111	-0.3445057815301642	-1.1186772351700003	10	0.0160250146570256	0.03720750529562266	0.15915345685540597	-0.4542703239067263	-1.7404196227393718	24
MSigDB_Reactome	REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	0.023930384336475707	0.04763213442769846	0.14464557226410138	-0.3337593516209476	-1.685036563857171	33	0.9414604707302353	0.9485038158977933	0.015383692280063449	0.17782298174827596	0.5577055820850372	12
MSigDB_Reactome	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	0.02266944251677076	0.04526645869962213	0.1453927802364807	-0.4187874704124121	-1.71746982357394	18	3.84677427874848e-6	2.28543648325645e-5	0.610526878385931	0.474246729852111	2.3772805254322527	64
MSigDB_Reactome	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	0.0020084464742989513	0.005434108426133527	0.4317076958033464	-0.6001156508380372	-2.0905690946274804	12	1.1566303379332132e-6	7.723614157438315e-6	0.6435518361507222	-0.7376874377830502	-2.5476419884960357	17
MSigDB_Reactome	REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.053042121684867397	0.09314172245786848	0.08127028472763043	0.39206838795888665	1.6072337182627143	22	9.31381968590987e-10	1.2755197129178262e-8	0.7881868108002371	0.6561967632027257	2.922154511499653	38
MSigDB_Reactome	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.3439019996397046	0.43509868375468697	0.029706092611729264	0.3565564010974789	1.1032798961032053	10	1.808632294697935e-4	6.734446516663278e-4	0.5188480777437918	0.6310215187034479	2.23381103575507	17
MSigDB_Reactome	REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	0.5868155619596542	0.6498987003020102	0.020756209573159136	0.27761505347712245	0.8863282311868133	11	NA	1	NA	NA	0	NA
MSigDB_Reactome	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	9.024193263737718e-5	3.615462044766714e-4	0.5384340963099162	-0.6050069973565543	-2.4811660673317126	18	7.463256370998047e-10	1.0579493241695478e-8	0.8012155746177786	-0.6458714495298695	-2.9076068215588933	44
MSigDB_Reactome	REACTOME_G2_M_CHECKPOINTS	8.903292104020042e-13	2.3185656520885525e-11	0.9214260034948982	-0.5954142864198344	-3.5418430910908456	55	1.1768972168398853e-22	8.64484501096934e-21	1.229504056608731	-0.7193183410396524	-3.601461687150166	70
MSigDB_Reactome	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	6.2222530335715535e-9	7.625310090161218e-8	0.7614608014455848	-0.6219557489255585	-3.140041388955527	33	7.499648459414631e-9	8.656737078867174e-8	0.7477396631498854	-0.7170228601807549	-2.780002606195378	25
MSigDB_Reactome	REACTOME_GABA_B_RECEPTOR_ACTIVATION	0.25917308036513337	0.34835097663304715	0.03506821185905141	0.35037290242386576	1.1943354611121482	13	0.497134670487106	0.5931391347099311	0.02547416318970635	0.24865587315087628	0.9772225929414748	24
MSigDB_Reactome	REACTOME_GABA_RECEPTOR_ACTIVATION	0.27578194816800716	0.365952691305742	0.033781966503107774	0.33379953379953375	1.1696933790305337	14	0.21013900245298447	0.3008295349985612	0.042632576632919195	0.3024433691375093	1.2259549199957105	27
MSigDB_Reactome	REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.4668587896253602	0.5484713223982145	0.02439314902879975	0.3090439577508543	0.9866697824974376	11	0.09193054136874361	0.1525254156590243	0.06650023233116935	0.3848484848484849	1.429383462440601	20
MSigDB_Reactome	REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	1.1032456652847833e-4	4.309553380018685e-4	0.5384340963099162	-0.6830476585020628	-2.3794718951721925	12	1.274455588668765e-7	1.1316045226861121e-6	0.6901324587967956	-0.7951571168687359	-2.653111455536943	15
MSigDB_Reactome	REACTOME_GAP_JUNCTION_ASSEMBLY	0.029880925634688835	0.057998691061119635	0.12449997625338785	-0.4982292637465051	-1.6845012111828583	11	0.24349369085173503	0.3397977585633884	0.03844314010207794	-0.34072534814536615	-1.200547308685665	18
MSigDB_Reactome	REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	0.25532890213156084	0.3461617436707712	0.040756430868410756	-0.31270019326674875	-1.1971611697355018	15	0.2478448275862069	0.3449487232488883	0.03791932210950023	-0.3039789644638645	-1.19360374903112	26
MSigDB_Reactome	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	0.0023504237065597277	0.006251126879148212	0.4317076958033464	0.5120899635523157	2.064411203930611	21	0.1540174053835256	0.2330450628275069	0.0502863396522084	0.3936561579684256	1.3271229645745415	15
MSigDB_Reactome	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	0.9854578504885253	0.98872431202263	0.016487531082077494	-0.13551121862447016	-0.47206828423157166	12	0.0037131131522376393	0.01056406840495779	0.3350685587170139	-0.5032297600660335	-1.9055268308734814	23
