logFC	AveExpr	t	P.Value	adj.P.Val	B
OSBPL9	0.258633973561211	8.72257273479783	3.13102605987349	0.0032881827606504	0.0246584445524503	-2.15978454836139
CTDP1	0.3437597194987	3.75249743748167	3.13095314134737	0.00328883392644238	0.0246584445524503	-2.15996709194949
LY86	0.240792582125395	8.32933511504241	3.12908566799554	0.0033055521637512	0.0247707200119077	-2.16464125379555
CD2	0.445836690617094	7.7824374113649	3.12826276238824	0.00331294456696597	0.0248130292079349	-2.16670040972914
LARP4	-0.204656017497171	7.5114491841665	-3.12783504776191	0.00331679302496753	0.0248287646463323	-2.16777055341108
TOPBP1	-0.213392455975827	8.16516689328462	-3.12744386546533	0.00332031647595689	0.0248420518643473	-2.16874921744581
DUSP14	-0.251700711937156	8.68523937481664	-3.12585948577942	0.00333462350511659	0.0249359635582613	-2.17271229629532
PLP2	-0.327043605355662	8.71772117909176	-3.12475335989475	0.00334464640922419	0.0249977570658902	-2.17547839469432
AKAP11	0.188761805968503	7.25111758316514	3.12274703092593	0.00336289902175701	0.0251184698454932	-2.18049416214466
CHMP5	-0.247999155912507	9.61968071134757	-3.12258980694679	0.00336433334149589	0.0251184698454932	-2.18088713731528
MRPL40	-0.362796488972541	7.84658761763297	-3.12189803062751	0.00337065113776529	0.0251341959963938	-2.18261606609715
WASF1	0.330924653168204	6.99299238433834	3.12180619667435	0.00337149067390793	0.0251341959963938	-2.18284556597544
SENP3-EIF4A1	-0.232316297630489	8.97719706100366	-3.12177819166129	0.00337174673206128	0.0251341959963938	-2.18291555179117
BCAR3	0.336469707177037	6.13050649245226	3.12157859852838	0.00337357220385837	0.0251346166085054	-2.18341433345582
CD1D	0.557052859560729	4.3528027476503	3.12090257410796	0.00337976204314007	0.0251675362206153	-2.18510357298681
PLIN1	1.12482819406532	7.12941504037175	3.12029063156611	0.00338537438986571	0.0251961232746003	-2.18663249902435
BTN2A1	0.203262699529241	7.67172505086139	3.11880132202091	0.00339907022014514	0.0252848113548807	-2.19035276722189
GTPBP4	-0.236148602199118	6.4718901378355	-3.11847437479041	0.00340208386017422	0.0252939861252513	-2.19116933470508
SH3BGRL3	0.545664476297041	7.157747561654	3.1180538658361	0.00340596361959634	0.0253095873991762	-2.1922195028613
EIF2B5	-0.220281192062428	8.0302842653898	-3.11695105436633	0.00341615841005126	0.0253614572326304	-2.19497323714184
CA4	0.37981451145828	5.48478788822598	3.11689638473313	0.00341666454559465	0.0253614572326304	-2.19510973289828
IRF2	0.234175231325175	7.44980734675638	3.11655175371631	0.00341985679725528	0.0253614572326304	-2.1959701536327
KLF6	0.42807687433702	5.00178573174367	3.11652724755851	0.00342008390045889	0.0253614572326304	-2.1960313346215
NOSIP	-0.339543993645984	8.60009055371777	-3.11620787954825	0.00342304484784378	0.0253701727689955	-2.19682862859144
ROBO3	0.56269801040485	4.0448378646801	3.11425798286764	0.00344117548569397	0.0254912519816162	-2.20169544449925
C1QA	0.593798315334416	7.56259679554544	3.11109558218478	0.00347077337070717	0.0256971068530523	-2.20958474964853
AHR	0.356958798057212	7.58446998485788	3.11036557566634	0.00347763981811787	0.0257345346540722	-2.21140523577832
ITGA7	0.652513400219201	4.22178250681221	3.10951648712842	0.00348564249842874	0.0257803272346047	-2.21352236877742
JADE1	0.262041615237993	8.46730128617237	3.10874955586136	0.00349288579719646	0.025820435109523	-2.21543435415798
PDCL3	-0.375933138147914	7.64977012249452	-3.10836561710059	0.00349651725441458	0.025820435109523	-2.21639142110335
PDCL3P4	-0.375933138147914	7.64977012249452	-3.10836561710059	0.00349651725441458	0.025820435109523	-2.21639142110335
BARD1	-0.648057476603561	5.86096948386817	-3.10798129997344	0.00350015586247735	0.0258338776592614	-2.21734936086808
COMP	0.62672490934495	8.562949140623	3.10732936605617	0.00350633637456415	0.0258626371197171	-2.21897419488258
ABHD14A-ACY1	-0.244948805610853	7.51212114154239	-3.10718641462485	0.00350769297084001	0.0258626371197171	-2.21933044983709
SAP30	-0.270417669103449	5.84322078490552	-3.1069267984506	0.00351015797315553	0.0258658305221679	-2.21997742472372
LTBP2	0.351329002842613	9.15215746605897	3.1067574158268	0.00351176710847846	0.0258658305221679	-2.2203995163198
PTGS2	0.865747918854748	4.43953047005507	3.10541150053054	0.00352457809799087	0.0259374624522019	-2.22375297209175
TFAP2A	-0.242844347586143	7.13857607439879	-3.10535219778737	0.00352514358074337	0.0259374624522019	-2.22390070974458
IFT46	-0.186151808432809	8.11000619361162	-3.10494682037214	0.00352901136284648	0.0259524810783244	-2.22491055918235
GIPC2	0.703744877454116	5.03095478714616	3.10432847890684	0.00353491879671458	0.0259824760805591	-2.22645077949653
FAT1	0.353833243716159	8.89055095454465	3.10352993272877	0.00354256166976617	0.0260251893505883	-2.22843959969974
ELF1	0.322717525237853	6.9457108860763	3.10267436244883	0.00355076763877123	0.0260719930809621	-2.2305701033229
CSGALNACT2	0.260755521618686	7.3373386946965	3.10225137307008	0.00355483125529597	0.02608767182065	-2.2316232837202
CALD1	0.330879028769958	6.87379422482828	3.10206998358771	0.00355657519120207	0.02608767182065	-2.23207489024831
IGHA2	0.283920358617575	4.85743832150476	3.10026364795523	0.00357398601977274	0.0262018541635351	-2.23657127693436
GPR20	0.437349538508709	3.87292917452308	3.09968466386867	0.00357958372091633	0.0262198175079392	-2.23801217175585
CELSR1	-0.331444550313684	4.29774040396619	-3.09962850542823	0.00358012710905138	0.0262198175079392	-2.23815192251318
CFD	0.758100131652751	8.92764619510634	3.09891168598128	0.00358706988882663	0.0262542453265794	-2.2399356012033
SCCPDH	-0.455827649795158	8.02033778938014	-3.09876175283884	0.00358852367850628	0.0262542453265794	-2.24030865226163
SOD3	0.334931880213166	7.38147854393302	3.09848990384747	0.00359116101424239	0.0262600183686855	-2.24098501664979
HSD17B14	0.460350203299616	6.66720081002705	3.09739762931923	0.00360177614985392	0.0263240923544879	-2.24370225533533
TCERG1	-0.237261116038641	7.73477833601042	-3.09695037926278	0.00360613123889792	0.0263423715384378	-2.24481470918414
KIR2DS3	0.362624580849148	4.24582821723254	3.09664351451003	0.00360912220447658	0.0263506722924991	-2.24557792446213
SYPL1	-0.178314547796138	8.94209078059581	-3.09613537060057	0.00361408016010371	0.02637331839484	-2.24684164971828
LOC101930405	0.343270032000795	5.86534936776955	3.09555758443407	0.00361972542816467	0.0263886035127101	-2.24827842093898
TNNI3	-0.377112042958995	5.69662257465643	-3.09554081735119	0.00361988937544144	0.0263886035127101	-2.24832011297417
ST14	-0.265647559860148	5.52980985142201	-3.09525056367193	0.00362272856559319	0.0263957576717683	-2.24904181921314
GCH1	-0.353556434451809	7.95923092846734	-3.094999808958	0.0036251830793521	0.0264001031222115	-2.24966528003984
LPIN1	0.260341635139756	6.62264045455096	3.09458236290647	0.00362927273531398	0.0264163458111378	-2.25070312487369
UCKL1	-0.260307574826306	7.48501111344824	-3.09370653451349	0.00363786725539805	0.0264653445799772	-2.25288031767294
LLGL2	-0.264685587197579	7.95108943183148	-3.09318658948455	0.00364297857186291	0.0264817604132921	-2.25417265764668
CRY2	0.521957527508428	5.42778304369106	3.09309786396162	0.00364385146452604	0.0264817604132921	-2.25439317480452
TUBB2B	0.343750546407587	4.81598626266953	3.09260074095356	0.00364874587597123	0.0265037737248462	-2.25562864736756
SMPD2	-0.471290060508832	5.95223793397823	-3.09173567759535	0.00365727763498996	0.0265521720173415	-2.25777825895019
KIAA1598	-0.335531542007867	8.65857981090903	-3.09075358126773	0.00366698646847834	0.026609062177804	-2.26021825209234
PRDX2	-0.277568401106383	7.49798986274519	-3.09026763060081	0.00367179948555199	0.0266303864679544	-2.26142541262544
NOD1	0.350909610183389	7.61237792096285	3.08982916598902	0.00367614730219656	0.0266397775787586	-2.26251451459116
TGOLN2	0.17319936686983	8.15099423819216	3.08975892120392	0.00367684430123491	0.0266397775787586	-2.26268898697612
MAP7D1	0.289482241648674	7.38955960986376	3.08928607228336	0.00368153935923021	0.026660199396505	-2.26386337652141
RIN3	0.24085556742597	4.914079769094	3.08798040511708	0.00369453312348716	0.0267406656232835	-2.26710563359776
EMG1	-0.240129994638167	8.67293686831165	-3.08566022140198	0.00371773004571721	0.0268948617563901	-2.27286513225862
CYP2A6	-0.438578548892855	7.62517771311434	-3.08388602792425	0.0037355608960931	0.0270101013799953	-2.2772675443176
LTBP3	0.499743893894155	7.52775728626338	3.08087993976015	0.00376595677860769	0.0272160294559807	-2.28472326446056
S100A10	0.437412081411382	10.4901153428412	3.08062192168421	0.00376857656005557	0.0272211163016113	-2.28536299935318
C15orf39	0.190617153854278	6.85177613642827	3.07902066472682	0.00378487338112869	0.027324939532051	-2.28933246695302
CHST12	0.448756012604797	7.13782148999619	3.07872031045517	0.00378793763867118	0.0273331731692433	-2.29007689810018
LOC101060521	-0.283198165227489	7.82936379989819	-3.07761169564378	0.0037992681626092	0.0273714735823467	-2.29282423367284
POLR3E	-0.283198165227489	7.82936379989819	-3.07761169564378	0.0037992681626092	0.0273714735823467	-2.29282423367284
FCN1	0.345050926437835	6.14729599075324	3.07756794143769	0.00379971600480645	0.0273714735823467	-2.29293265182578
NFIC	0.494825288155956	7.4238887838215	3.07744726925849	0.00380095139203055	0.0273714735823467	-2.29323165953211
CNTRL	0.350803378117016	6.19958068073144	3.07600187192868	0.0038157781992962	0.02746432454691	-2.29681259145155
PPIC	0.317609450286864	9.36188844687786	3.07470229989492	0.00382915570574345	0.0275466553251661	-2.30003138182675
COQ3	-0.233753385020165	7.20491149670624	-3.07365955496513	0.00383992146877782	0.027604195460098	-2.30261346927138
DUS4L	-0.410934215748938	5.89147576550436	-3.07355138791537	0.00384103986659725	0.027604195460098	-2.30288128676236
KIAA0319	-0.525367841101894	5.00473575664774	-3.07265384469191	0.00385033191282414	0.0276490536135629	-2.30510335079583
KCNJ8	0.411371212032375	6.9301247499951	3.07257262725471	0.00385117378246347	0.0276490536135629	-2.30530440300911
LILRB1	0.441425883865875	4.32401903699262	3.07191192761	0.00385802880243512	0.0276804705565712	-2.30693983349991
ACVR2A	0.314204153671232	7.89710695716738	3.07177545052258	0.00385944623962328	0.0276804705565712	-2.30727762898831
POLR1C	-0.189632035800091	7.666237391292	-3.07101882865192	0.00386731335170291	0.0277229001518643	-2.30915018569464
PEX7	-0.403439532289409	7.61977290240409	-3.07002668872552	0.00387765222647536	0.0277695393242034	-2.31160520297043
HIST1H2AK	-0.298902841798109	4.20139544500579	-3.07001938206643	0.00387772846419056	0.0277695393242034	-2.31162328128323
HSBP1	-0.236693488008431	9.37398683409901	-3.06956757831512	0.00388244533383511	0.0277893114877225	-2.3127410947077
WFS1	-0.223526886755537	8.1878599582334	-3.06808785199564	0.00389793171327153	0.0278861096586918	-2.31640141044031
ASAP3	0.389630172277406	6.61952916169624	3.06737757363294	0.00390538595223804	0.0279253767535974	-2.31815800818058
LIN7C	-0.22761530195938	7.54505504085381	-3.0669913706455	0.00390944472033132	0.0279403373171365	-2.31911302839977
ST5	0.282865867719463	7.75648034666748	3.06620867208802	0.00391768262813671	0.0279851356362827	-2.32104829838964
ATP5C1	-0.172948818519403	10.0801844308084	-3.06539906370865	0.00392622098268033	0.0280280289712323	-2.3230497910668
TOMM70A	-0.189482790915633	9.09368738015421	-3.06526536250216	0.0039276327197159	0.0280280289712323	-2.32338029301698
IGH	0.249355845953898	5.10657487488956	3.06481917437116	0.00393234743815108	0.0280475865468125	-2.324483182323
NME7	-0.307691172670871	8.09986202559012	-3.06375034211925	0.00394366313689862	0.0281141825635	-2.32712473136124
KCNF1	-0.45657160418994	6.52421072528169	-3.06254000388036	0.0039565140207713	0.028191650555225	-2.33011533157473
KIAA0391	-0.232793328473114	8.53065458988792	-3.06162889594155	0.00396621383300141	0.0282465995685634	-2.33236609887844
SAC3D1	-0.792301442055162	7.12894447705093	-3.05918888663322	0.00399230112289398	0.0284181434639668	-2.33839181426616
ACTA2	0.387524605238148	7.98265640265796	3.05877783045574	0.00399671180659536	0.0284352936144751	-2.33940665057851
RIPPLY3	-0.473719921781543	5.78107292096605	-3.05748488377236	0.00401061524996317	0.0285199306664048	-2.34259820510314
PLGRKT	-0.389477939986438	8.00964619075898	-3.05654524936722	0.00402074801123778	0.0285742390645972	-2.34491711908719
LAMTOR5	-0.242610407271672	9.96318580767151	-3.05640387476608	0.00402227464310208	0.0285742390645972	-2.34526597866543
PRKRIR	0.250167180499813	9.5426045141478	3.05537145272158	0.0040334398134977	0.0286258500459338	-2.34781331356695
ARL6IP5	0.196397223665049	10.5852395111652	3.05535950050433	0.00403356924211426	0.0286258500459338	-2.34784280068485
CAND1	-0.196536419371722	7.7783255263672	-3.05495450480431	0.00403795718884031	0.0286426838437559	-2.34884191761302
ECSIT	-0.450328983928694	6.54413899257258	-3.05463797340557	0.00404138979623481	0.0286527276571378	-2.34962273890438
PDK3	-0.2824224041193	6.25934973711811	-3.0539491790717	0.00404886889423977	0.0286914360345928	-2.35132169099786
C10orf2	-0.337413405901041	6.17228302183948	-3.052679526192	0.00406268929081937	0.0287750196629918	-2.35445275689184
PRRG1	0.315681482748342	7.07471138856995	3.05010903407439	0.00409080577324054	0.0289485064484052	-2.36078938031783
ARHGEF18	0.272621793142875	8.20708494107833	3.05006777963783	0.0040912585126969	0.0289485064484052	-2.36089105189505
MAPK11	0.284032183959937	4.2378567092308	3.04967391950735	0.00409558323807169	0.0289646822531222	-2.36186167836359
MYBPC2	-0.412219140727274	2.81575917467092	-3.04867125963923	0.00410661225101188	0.0290282322698392	-2.36433228391103
PPFIA1	-0.216176268105187	6.58617179662923	-3.04837479753363	0.00410987861790744	0.029036874889721	-2.36506268737419
RPL39L	-0.447573467175547	5.98521394878671	-3.04610599686586	0.00413495702820103	0.0291995375033202	-2.37065097856421
LIMS1	0.236647954313325	8.88143909624334	3.04570271165704	0.0041394298437699	0.0292020949455227	-2.3716440473413
LIMS3L	0.236647954313325	8.88143909624334	3.04570271165704	0.0041394298437699	0.0292020949455227	-2.3716440473413
LINC00667	0.332345850229875	6.49751372005048	3.04484469590664	0.00414896122123147	0.0292413016740077	-2.37375660057417
ARID5A	0.338352506803033	6.6798480138195	3.04483189160359	0.0041491036159065	0.0292413016740077	-2.37378812379721
AASDHPPT	-0.255778815865364	8.06628356231868	-3.04458929895267	0.00415180232130579	0.0292458142692676	-2.37438535328455
CYP26A1	-0.403549057459092	6.92427842846726	-3.04434043442337	0.00415457251592388	0.0292508257216286	-2.37499799321792
PMP22	0.303712783725925	10.5180356273865	3.04378679614735	0.00416074149586936	0.0292797499620168	-2.37636079790204
N6AMT1	-0.559596191457	3.73254296206032	-3.04263376173902	0.00417361702638291	0.0293558171835883	-2.3791985585125
GAREM	0.477608130886803	5.94071996252852	3.041613931563	0.00418503637955812	0.0294215719350627	-2.38170794206587
HIST1H2BN	-0.42393222493022	4.58213184576232	-3.04141098506763	0.00418731234209652	0.0294230137272539	-2.38220724905943
MFAP2	0.564579127782027	8.02712244545184	3.04013836310401	0.00420161087741169	0.0295067093100695	-2.38533780451003
SYNC	0.24739213534136	7.10349840448952	3.03998145967647	0.0042033769456349	0.0295067093100695	-2.38572372006687
HNRNPC	-0.236505414408697	9.55877522948577	-3.03875406542896	0.00421721635253907	0.0295835128168578	-2.3887421683516
NUTF2	-0.230135804927522	8.2539557140169	-3.03841845196567	0.00422100800538429	0.0295835128168578	-2.38956739079536
NUTF2P4	-0.230135804927522	8.2539557140169	-3.03841845196567	0.00422100800538429	0.0295835128168578	-2.38956739079536
HIST1H4H	-0.309334727893737	5.88745692809522	-3.03827349479316	0.00422264667740622	0.0295835128168578	-2.38992380126303
PGP	-0.468889619121785	4.46924294641597	-3.03778614701192	0.00422816030662714	0.0296075414670076	-2.39112198166005
CLCA2	0.713355428915919	5.34351955942973	3.03663987976332	0.00424115538571736	0.029683909221809	-2.3939397024758
SH2B3	0.21698631403033	8.02265427274301	3.03630451285592	0.00424496450131617	0.029695940735943	-2.39476396912958
PGM1	0.236046406136223	9.81699462511436	3.03566500535293	0.00425223699229583	0.0297245839770684	-2.39633560045268
TMEM106C	-0.51698245205025	8.5726694874336	-3.03557660644443	0.00425324318872326	0.0297245839770684	-2.3965528306508
RAPGEF3	0.443595364236317	4.91660400238529	3.03392712853328	0.00427205946290631	0.0298414065137526	-2.40060552631958
PIM1	0.302753206481706	7.69088782797988	3.03302577279999	0.00428237468717739	0.0298987614522931	-2.40281955057386
SRSF3	-0.208095527061375	9.06864200249325	-3.02999439404251	0.00431723845830501	0.0301273693593308	-2.41026266143829
INSIG2	0.241256903582344	7.85116714974784	3.02954914907446	0.00432238165210297	0.0301484528782911	-2.41135551308794
ZNF544	-0.227452974596783	8.26691341356193	-3.02677138348621	0.00435459913883096	0.0303582652426449	-2.41817130937565
CTGF	0.69287715638181	7.70949547263926	3.02624223494432	0.00436076195963495	0.0303863197265784	-2.41946924639506
PRUNE2	0.2849229119913	6.577901682054	3.0256506312629	0.00436766189414673	0.0304194804862925	-2.42092021395518
NEBL	-0.225724652968476	7.41644912298088	-3.02496727801756	0.00437564470195134	0.0304571877324604	-2.42259599057208
TNFSF10	0.435868015643251	9.05833119350144	3.02482031667105	0.00437736327067033	0.0304571877324604	-2.42295635135756
POLD2	-0.350570754474704	7.14662121425953	-3.02397965010328	0.00438720625736736	0.0305107325035122	-2.42501752600838
AAMP	-0.220801121347147	7.98182866302928	-3.02286484863722	0.00440029109332753	0.0305761087940173	-2.42775029300044
MFGE8	0.434906530692611	6.66991548431411	3.02281211729016	0.00440091092931908	0.0305761087940173	-2.42787954063394
RP3-406P24.1	-0.24443809645035	6.96976770453381	-3.02252320464842	0.00440430844094916	0.0305847577365619	-2.42858765801155
CD59	0.199786939548782	9.9275138843516	3.02230538485245	0.0044068715572857	0.0305876067835443	-2.42912150126972
SHQ1	-0.206357111575723	8.25840407050939	-3.02165112661302	0.00441457874876896	0.0306261400695847	-2.43072484723536
SLC25A36	0.225053948091567	8.67021146871318	3.02124840671784	0.00441932911173338	0.0306441327572025	-2.43171165965173
EVI2B	0.346422400556542	7.6426896180312	3.01964531532647	0.00443828641833702	0.0307605724057231	-2.43563902646871
TEFM	-0.25083400280194	7.303808082448	-3.01870837845528	0.00444940153550291	0.0308130377196015	-2.43793380920804
TRPS1	-0.347875482405545	9.74894425063325	-3.01846269955769	0.00445232041695008	0.0308130377196015	-2.43853546340199
ADH5	0.170920790392906	9.01395135245961	3.0184591583569	0.00445236250269861	0.0308130377196015	-2.43854413538968
CALM2	0.16070031793222	9.11560476210667	3.01781328958988	0.00446004465587322	0.0308361627594388	-2.44012568832998
CALM3	0.16070031793222	9.11560476210667	3.01781328958988	0.00446004465587322	0.0308361627594388	-2.44012568832998
TAOK3	0.190020838320532	7.23256312552624	3.01564309830194	0.00448594899403879	0.0310001767058867	-2.44543836214567
PUS1	-0.524546605403658	6.0324693510024	-3.0141371009346	0.00450400834267303	0.0311091147400436	-2.44912369655195
PCBD1	-0.351520443831043	7.39728847957344	-3.0139636895616	0.00450609221107895	0.0311091147400436	-2.44954797990221
SPCS2	-0.235716568069381	10.2481375245778	-3.01348459899443	0.00451185411281437	0.0311337655341751	-2.45072008663594
MTMR4	-0.153122928183897	8.02386239212146	-3.01264056216035	0.00452202199403211	0.0311887808209749	-2.45278476485138
DDX49	-0.188140850624744	7.09704461588987	-3.0108230520297	0.00454399026008472	0.0313250915163919	-2.45722954134337
HIST1H4E	-0.282674427550171	5.79224560904112	-3.00689416737335	0.0045918221871972	0.0316394809096498	-2.4668321110319
KDELC1	0.360408814968118	6.30073029567196	3.00612057486534	0.00460129585160943	0.0316799732086232	-2.46872193576229
EXTL2	0.225148445518584	8.38478749196729	3.00596924055611	0.00460315128855407	0.0316799732086232	-2.46909159838219
GBP2	0.235700481905592	8.70968625842995	3.00586840313696	0.00460438799801569	0.0316799732086232	-2.46933790645307
METTL21B	0.162291467294917	7.80449232658943	3.00498332460194	0.00461525635958597	0.0317393815861556	-2.47149960366503
SERPINA1	-0.392691049831932	6.13069557613563	-3.0044177390128	0.00462221411976563	0.0317718520627141	-2.47288077265958
GAPVD1	-0.169658031643019	7.53763830329726	-3.00286167112841	0.00464140758802104	0.0318883554209879	-2.47667988843364
UGP2	0.227747674134672	9.82476357629068	3.00186645627551	0.00465372241911861	0.0319575099714051	-2.47910905404425
KIAA0922	0.390463697286972	7.03972314824335	3.00048934565289	0.00467081350923306	0.0320488567849647	-2.48246954920954
C11orf68	0.272911712440747	8.4033126264245	3.00035918136929	0.00467243200485829	0.0320488567849647	-2.48278713349184
HIST2H2BE	-0.474621643750037	8.33220353450154	-3.00024987022849	0.00467379161447402	0.0320488567849647	-2.48305383219375
PSMB6	-0.246183975367823	9.13988997786246	-3.00000939343486	0.00467678396873195	0.032053905753856	-2.48364052941016
LYN	0.269066720252235	7.39919239791352	2.99922433119711	0.00468656537021301	0.0320975306683138	-2.48555566327258
MFSD7	-0.244936060851037	5.69975250187914	-2.99913599093685	0.00468766723935466	0.0320975306683138	-2.48577114710906
RNF7	-0.272547096108111	8.80488593471584	-2.99889285954314	0.00469070107764025	0.0320977260416934	-2.48636418473843
SLC52A2	-0.336724080564048	7.27356913449203	-2.9987716666888	0.00469221403354428	0.0320977260416934	-2.48665978304542
SERP1	-0.242960808390485	10.3400808860457	-2.99844387377151	0.00469630845623719	0.0321102745650712	-2.48745925719114
RPS10L	-0.255048155909729	9.30175984235225	-2.99779215162048	0.00470445901832998	0.0321505308958309	-2.48904862182339
STON1	0.396762383513811	6.4303042711694	2.99733248637146	0.00471021567344788	0.0321743962924748	-2.49016948609456
DALRD3	-0.225033629505314	7.45166078163305	-2.99663253474081	0.00471899429234372	0.0322188711704083	-2.49187606941609
CACNB3	-0.247135332679139	7.72836331092413	-2.99590654295663	0.00472811574412457	0.0322656428878587	-2.49364588226218
ING3	0.230502536852236	7.67006588344735	2.99566834150576	0.00473111214539902	0.0322705911482618	-2.4942265087744
YPEL5	0.219645025245752	10.1192246964955	2.99370869653122	0.00475583087472603	0.0324236300710688	-2.49900214652623
HSD17B1	-0.632347070442743	4.93263179485392	-2.99291194611156	0.00476591565019312	0.0324768007472153	-2.50094326785465
PCK2	-0.230702305212057	8.25256577981298	-2.99189155656705	0.00477886045935975	0.0325494004825424	-2.50342877394848
SSR2	-0.226660007308249	10.6507954380529	-2.99128540514862	0.00478656581769001	0.0325862612063918	-2.50490501379293
STX7	0.192296105317517	7.77733675301705	2.98932195563648	0.00481160528540842	0.0327410382639286	-2.50968558802066
COL18A1	0.326496766208462	7.83344167678914	2.9882356140694	0.0048255120029491	0.0327978632010583	-2.51232975915301
PTGER3	0.295833787749351	5.70903700026431	2.98818071991814	0.00482621572744279	0.0327978632010583	-2.51246335651216
CST7	0.660091465989578	5.93800645315998	2.98812879532388	0.00482688147194628	0.0327978632010583	-2.51258972538209
MTIF2	-0.252066550537752	8.69682734479902	-2.98757778096244	0.00483395154902316	0.0328302024897328	-2.51393064505221
RASSF7	-0.324354203788546	7.91768867078629	-2.98485770626352	0.00486899565399438	0.0330453822305631	-2.52054783026765
RPS21	-0.277788788860734	10.596092579817	-2.98475786523802	0.0048702864858389	0.0330453822305631	-2.52079064460768
TK2	0.25495423652797	6.40219855660014	2.98438006496397	0.00487517392724761	0.033062754729515	-2.52170941293193
WNT11	0.509660335225933	3.61141299316195	2.98352203774185	0.00488629097744901	0.0331168600842756	-2.52379577188526
SFT2D2	-0.209885547506903	8.00683302783227	-2.98340466287452	0.00488781359774254	0.0331168600842756	-2.52408114892998
LOC101927733	-0.206909887344307	11.7935112193413	-2.98311474524438	0.00489157640194959	0.0331265574446615	-2.52478600452724
PEX16	-0.227543243969003	6.24278874983226	-2.9817798776867	0.00490893660629854	0.0332282855180036	-2.52803082217687
ATP5J	-0.23259799411229	10.312938275793	-2.98131441937236	0.00491500357303792	0.033241167462193	-2.52916205377739
LSM5	-0.258059201958065	7.31602497636056	-2.98127490664454	0.00491551892159823	0.033241167462193	-2.52925807890948
TXNL1	-0.177076349931603	10.8738175752207	-2.98054786769115	0.0049250104590208	0.0332895093252938	-2.5310248118509
MSX1	0.450870036041725	7.43233143069552	2.98031226784732	0.00492808991970223	0.0332944848212693	-2.53159727122395
C2orf47	-0.260765039032604	8.49375277444201	-2.97974158472528	0.00493555665773989	0.0333200724729453	-2.53298379783404
IDH3B	-0.201178908253218	8.58826170346688	-2.97955355169872	0.00493801918144108	0.0333200724729453	-2.53344060506489
C10orf10	0.420977089088107	6.95802557705352	2.97948534101001	0.00493891276942728	0.0333200724729453	-2.53360631161117
IQGAP2	0.44524914603724	8.47803586152408	2.97903823946862	0.00494477374356191	0.0333437804217027	-2.53469241223284
GSAP	0.214350166280658	7.59165608895683	2.97502480012333	0.00499767841632385	0.0336845421912378	-2.54443733519498
LGMN	0.408283011492684	8.703025400036	2.97369087018582	0.00501537946474797	0.0337878195519863	-2.54767440450097
IDH2	-0.233565932533248	7.72089810803691	-2.97278147605755	0.00502748070792281	0.033853291894866	-2.54988072782611
CDS1	-0.453442985735476	6.0228317639421	-2.9722112796429	0.0050350822459592	0.0338573595955019	-2.55126389348425
CPSF4	-0.241163016574949	8.46939593291425	-2.97206711076139	0.00503700593250555	0.0338573595955019	-2.55161358793584
TMEM147	-0.225159739893621	9.75150964552987	-2.97165546263964	0.00504250246880988	0.0338573595955019	-2.55261201893288
USP19	-0.218577333426032	6.42540064434714	-2.9715188021041	0.00504432847464963	0.0338573595955019	-2.55294346286922
UBASH3A	0.363551848491795	3.19725874659212	2.97141880437567	0.00504566499929636	0.0338573595955019	-2.5531859821775
BAZ1A	-0.212416592352336	7.49667902734069	-2.97131896679991	0.00504699971500556	0.0338573595955019	-2.55342810800352
RPS2	-0.257000208627275	11.6769797852586	-2.97130782998967	0.00504714862213352	0.0338573595955019	-2.5534551166522
SNORA64	-0.257000208627275	11.6769797852586	-2.97130782998967	0.00504714862213352	0.0338573595955019	-2.5534551166522
ZPR1	-0.321976794190642	6.36658611511451	-2.97019612340836	0.00506203370432487	0.0339117908119998	-2.55615087573562
WDR82	0.162248197371606	9.83760236977036	2.97002188610572	0.00506437036859636	0.0339117908119998	-2.55657332392949
PJA2	0.24832408655613	8.65438002231311	2.97000014515271	0.0050646620035318	0.0339117908119998	-2.55662603501568
LYZ	0.595805744217881	9.66640889096063	2.96998911466203	0.00506480997347012	0.0339117908119998	-2.55665277842224
C2CD2L	0.215875293297099	4.51077620344628	2.96974721080108	0.00506805604438943	0.0339175413465309	-2.55723925837001
PREPL	-0.214647000480814	7.66129625213153	-2.96886124403887	0.00507996137611466	0.0339726543576215	-2.55938697205246
FMO3	0.478368720345634	4.96750291072357	2.96863766533618	0.00508296989858202	0.0339726543576215	-2.55992889656081
ETS2	0.297758220255364	6.94989038714016	2.96860092322292	0.00508346446820829	0.0339726543576215	-2.56001795203463
GPC3	0.30539092917278	6.77824696557196	2.9684039697674	0.00508611634310912	0.0339743963342239	-2.56049531577967
SREBF1	-0.344843404722378	8.31909345021124	-2.96747272990995	0.00509867259035465	0.0340422651145483	-2.56275213050941
MRPL22	-0.221156723399444	8.00968845464604	-2.96592274560574	0.00511963612011518	0.0341661766061985	-2.56650746283481
DLEU1	-0.216802851246977	7.33809048777547	-2.96523202311941	0.00512900416773872	0.0342126249836769	-2.56818056437265
GSTM3	-0.55783794433133	9.95636059741275	-2.96502627541871	0.00513179776563327	0.0342151959897313	-2.56867888941809
FTSJ2	-0.178110933348976	7.93526057795703	-2.96468952567872	0.00513637316195775	0.0342296387828779	-2.56949445743912
ORC6	-0.309087266352747	7.30350365967741	-2.96259094789594	0.00516497276365067	0.0344040942456393	-2.57457566077861
MAP3K6	0.452903608660309	5.59759963197858	2.96152748461265	0.00517952271063237	0.0344848447388307	-2.57714972407393
