logFC	AveExpr	t	P.Value	adj.P.Val	B
ST8SIA5	-0.158847976746988	4.33638331888605	-1.74438076419867	0.0887615719542177	0.34149049941119	-5.04571900412761
DEPDC1	-0.206100830128677	5.88416054576457	-1.74369833961411	0.088882013311392	0.341788777079528	-5.04682663480858
AZU1	-0.317810981757132	4.35757099436845	-1.74366889183781	0.0888872136337877	0.341788777079528	-5.04687442260153
PHC2	0.0914142595762488	8.5143897975161	1.74206249872611	0.0891712798816427	0.342628428919904	-5.04948022769291
TPR	-0.171874568644578	6.97448441724636	-1.74198761489419	0.0891845404414053	0.342628428919904	-5.04960165010021
CA3	0.429006264319417	2.5704888936973	1.74192359329863	0.0891958788043246	0.342628428919904	-5.04970545609915
BCS1L	-0.0921706385816152	8.01837804740484	-1.74188881744582	0.0892020381879734	0.342628428919904	-5.04976184104996
CKAP5	-0.0867813811026854	8.01854396936621	-1.74134639948959	0.0892981554825963	0.34290491705317	-5.05064118317786
MCOLN1	0.362356284574154	5.27032872562903	1.74066672864493	0.0894187163692655	0.3432750938056	-5.05174270220927
RAB21	0.134292288908008	8.71024578016962	1.74018998167414	0.0895033635016987	0.343507236259356	-5.05251512984739
EPS8L1	-0.157518129400215	6.35650842019148	-1.73992933361684	0.0895496702548209	0.343579343567988	-5.05293735643301
FSHB	-0.244469355586186	5.26534853191214	-1.73981203646334	0.089570515806294	0.343579343567988	-5.0531273496821
PSMB4	-0.146940869856516	9.93518103378786	-1.73952234209414	0.0896220164308164	0.343641520856879	-5.05359653806846
HMGXB4	-0.103671998599081	7.61169889212762	-1.73944877801938	0.0896350982753091	0.343641520856879	-5.05371567163638
ZNF274	-0.1082317452729	8.00464010213572	-1.73902997730207	0.089709603692588	0.343834380702533	-5.05439381755286
PDGFA	-0.186380650716828	5.79046273469836	-1.73868177564381	0.0897715887920078	0.34397916223216	-5.0549575389923
FOXN3-AS2	-0.221659937059419	4.66466613302907	-1.73832618645873	0.0898349259030738	0.344054720395713	-5.05553312069867
CHI3L1	0.316683382694713	6.04932732207859	1.73829917280511	0.0898397390672928	0.344054720395713	-5.05557684278057
UPF3B	0.156158803957568	7.74269534388164	1.73770308958551	0.0899460011703832	0.344281956029785	-5.05654146603672
NDRG2	0.138701470679183	6.44075785518827	1.73769447262304	0.0899475380618356	0.344281956029785	-5.05655540852584
TRAPPC8	0.0978099819955053	9.18428509707524	1.73742497486755	0.0899956158155503	0.344316388867346	-5.05699143362922
MC3R	-0.248456522922987	5.21929692276451	-1.73737237511365	0.0900050019885504	0.344316388867346	-5.05707652892854
RPL10L	-0.219885638587776	6.35639107020537	-1.73702426340388	0.0900671414614552	0.344461358246125	-5.05763964456204
CRIP1	-0.296136598108353	9.27397390749276	-1.73650356518804	0.0901601552602253	0.344724296538558	-5.05848176070557
VPS13A	-0.140754941456922	5.73742209381228	-1.73630043795114	0.090196462198196	0.344770334923855	-5.05881021619201
KLK14	0.172130757990085	3.42033468995121	1.73543386027867	0.0903514913606576	0.345214313850561	-5.06021109709739
CYP2R1	-0.187793517339588	5.32629146870361	-1.73537959178925	0.0903612072923872	0.345214313850561	-5.06029880580939
CEP135	-0.222337346260527	4.17965714216654	-1.73512777558946	0.0904063024950212	0.345230284583247	-5.0607057602987
ADCK4	-0.256488097651686	4.21877420825475	-1.73508489006305	0.0904139842999902	0.345230284583247	-5.06077506158862
RARG	-0.149822891895737	5.13440792235806	-1.7346688195757	0.0904885405902035	0.345372907333867	-5.06144733859365
NCAPD2	-0.181889579782352	6.63578849846043	-1.73450831737515	0.0905173149336525	0.345372907333867	-5.06170663737834
AMT	0.18594207477831	7.45752176112632	1.73435175678898	0.0905453899954732	0.345372907333867	-5.0619595484887
GZMM	-0.293827524234347	5.38521592597371	-1.73433402712417	0.0905485698070561	0.345372907333867	-5.06198818811136
ENTPD6	-0.153953690757821	8.31462120314888	-1.73379788193513	0.0906447713727433	0.345520020664147	-5.06285413196786
GPR22	-0.214142641709688	2.80433019349463	-1.73363470435762	0.0906740675688998	0.345520020664147	-5.06311763931723
CDKN2D	-0.13364408359933	4.04889889432236	-1.73361319571072	0.0906779297277451	0.345520020664147	-5.06315237097489
ZKSCAN7	0.350123504227133	5.96261728665223	1.73357708488667	0.0906844142072498	0.345520020664147	-5.0632106810545
REV3L	0.18544389937324	7.38492151966525	1.73325482192722	0.0907423006334554	0.345566078231668	-5.06373101018872
PTPN11	0.114220683181132	5.51345328864269	1.73323454182191	0.090745944474951	0.345566078231668	-5.06376375188467
SUGP2	-0.134706495405579	6.85708171548155	-1.73310363500071	0.0907694681841628	0.345566078231668	-5.0639750895981
EHD4	0.146917573519801	7.98329431596841	1.73292658018095	0.090801292698457	0.345594633447543	-5.06426090748317
LEF1	-0.15988245216697	5.09151808796824	-1.73274779491057	0.0908334376992494	0.345624392830995	-5.06454949341522
VEZT	-0.308510096872559	5.31536504644441	-1.73235374528998	0.0909043200531069	0.345801493792381	-5.06518545778546
KARS	-0.0988384380825991	10.2297252378211	-1.73186731418917	0.0909918838077976	0.345905114286585	-5.06597034738661
DYNC1LI1	0.164948205962654	7.69744859272363	1.73179697883956	0.0910045508831885	0.345905114286585	-5.06608382260744
MTCH1	0.0964883845478312	11.244301558686	1.73179672160273	0.091004597213067	0.345905114286585	-5.06608423761206
BC069004	-0.129408692294614	6.55437140425342	-1.73148851472822	0.0910601212396625	0.346000910605994	-5.06658143512714
BAX	-0.222799521461482	4.26442881742492	-1.73133542904734	0.0910877104071372	0.346000910605994	-5.06682836383874
MCTP2	-0.159966789685431	6.37216328629063	-1.73125139509008	0.091102858007955	0.346000910605994	-5.06696390348013
BEGAIN	-0.159173167668894	6.35546509128953	-1.73077303604345	0.091189124997552	0.346235993577023	-5.06773534855436
CD14	0.18974824498958	7.99347746977833	1.73004406960195	0.0913207174273487	0.346643001124171	-5.06891059416048
WAPAL	-0.110248966906604	6.93605801196409	-1.72926597403162	0.0914613533505259	0.347084110150714	-5.07016457756328
EDN1	-0.299304110223271	5.57039449154709	-1.72855276781693	0.0915904195576613	0.34748108973972	-5.07131355980246
GORASP1	0.104704014687194	7.37633705987207	1.7281577974272	0.0916619611690567	0.347496615165172	-5.07194968602706
GALC	0.0842544224146246	7.45966339542323	1.72809688582661	0.0916729983299749	0.347496615165172	-5.0720477771317
ART1	-0.119164898382096	7.1886471861355	-1.72794459222911	0.0917005987265482	0.347496615165172	-5.07229301541704
WDR61	-0.139373374246385	7.52368058269841	-1.7278052259391	0.0917258623595262	0.347496615165172	-5.07251742061572
FUBP1	-0.109729395132477	6.08623207293785	-1.72770627059339	0.0917438040192783	0.347496615165172	-5.07267674737901
PDE7B	-0.26651956586552	5.71218265237725	-1.72750219579281	0.0917808141978839	0.347496615165172	-5.07300530093398
ACACB	0.192438957699962	6.57812743865536	1.72739237437626	0.0918007361165774	0.347496615165172	-5.07318209593136
RPL15	-0.113399223263085	10.7094659396834	-1.72728521006299	0.091820179504777	0.347496615165172	-5.07335460411721
CLIC2	0.348201908616602	4.93917472782719	1.72719733978088	0.0918361248367133	0.347496615165172	-5.07349604680543
KCNS3	-0.150719709321878	8.01065106114259	-1.72718100129526	0.0918390899454688	0.347496615165172	-5.07352234579348
CDCP1	-0.228260121596102	7.27010630783735	-1.72691018808415	0.0918882487608027	0.347590052820417	-5.07395822494863
EVL	-0.162679601082523	9.11354544448814	-1.72654878971744	0.0919538850325301	0.347745754203404	-5.07453981130681
SLC18A2	0.287340284181472	4.9659138284684	1.72631552103926	0.0919962714622534	0.347813471244198	-5.07491514734283
ALG12	-0.176808483784243	3.87596514213757	-1.72607242038123	0.0920404617573063	0.347887970377177	-5.07530625699775
PIP5K1A	-0.130677768760288	5.58722604017916	-1.7257130343123	0.0921058225692909	0.347934167863836	-5.07588436446506
PCDHB13	-0.200534001165372	3.90026546381763	-1.72547825464016	0.092148542359769	0.347934167863836	-5.07626197461132
SYNM	0.25158081594423	7.92680491355796	1.72546874224443	0.0921502735542488	0.347934167863836	-5.0762772730349
ALG13	-0.119860987898804	6.35604037096436	-1.72546673627501	0.0921506386311666	0.347934167863836	-5.07628049914985
RP11-219B4.3	-0.153593384802971	6.01443170214059	-1.72517284782148	0.0922041379635275	0.347987899444949	-5.07675311260593
MRPL52	-0.175815420707322	6.25700647108541	-1.72511948840501	0.0922138542659228	0.347987899444949	-5.0768389145462
TAPBPL	0.26873719902381	5.10958954570195	1.72465126096516	0.0922991511620812	0.348217296789923	-5.07759172653865
CTBP2	-0.0946646938001126	8.37579838038794	-1.72348156375039	0.0925125220066264	0.348921218369693	-5.07947158881643
ARID1A	0.161458187376774	6.10563366180437	1.7233592910673	0.0925348501419625	0.348921218369693	-5.07966803439632
E4F1	-0.102870071509069	7.38362938121415	-1.72260133642917	0.0926733599551966	0.349273043637705	-5.08088551141793
SLC25A24	-0.137410643853933	9.03681849373918	-1.72257967551713	0.0926773208413674	0.349273043637705	-5.0809202978511
PPP1R3C	0.199919596293307	8.80914129895866	1.72190870946637	0.092800082684136	0.34964295273832	-5.08199765253882
PLXNA1	0.195559181707978	7.13127178823408	1.72158658790996	0.0928590670629684	0.349707338974839	-5.08251474758493
LCN2	-0.264011144892441	5.86504575499146	-1.72154656184015	0.0928663985045093	0.349707338974839	-5.08257899479882
SPATA1	0.24118313921144	4.20457817803034	1.72048220969116	0.0930615292763286	0.350232275691837	-5.08428695205783
HIST1H3G	-0.180502236407639	4.91353305049072	-1.72028152056278	0.0930983604335074	0.350232275691837	-5.08460889457963
OR2J2	-0.207444530544985	3.9203065745205	-1.72018327080094	0.0931163959925181	0.350232275691837	-5.08476649362356
TMEM251	0.152605321091414	7.5062236705057	1.72016637615194	0.0931194976106469	0.350232275691837	-5.08479359296618
TBX4	-0.25358016437866	4.07237126378156	-1.72008527794102	0.0931343872906074	0.350232275691837	-5.08492367287587
C9orf40	0.143801653699184	6.07728063759172	1.71993089125967	0.0931627382573839	0.350232275691837	-5.08517129146221
CWC25	-0.108007735672833	7.71741697956263	-1.71984589136025	0.0931783503740952	0.350232275691837	-5.08530761343081
ABL2	-0.161526591291801	6.49422565531515	-1.71901480971922	0.0933311117664029	0.350672987074193	-5.08664018860425
NAA15	-0.166980940922811	7.01241584490365	-1.71893950854095	0.0933449631978181	0.350672987074193	-5.08676090087361
A1CF	-0.111092579278496	7.62237221972602	-1.71864059474474	0.0933999643992902	0.350786860741505	-5.08724003264689
NCAM1	-0.121199078367871	4.83386531753857	-1.71788226565063	0.0935396207115086	0.351218533580633	-5.08845524424535
EPHX3	-0.330055448465732	3.92759957190541	-1.71739147703615	0.0936300985381722	0.351436312089502	-5.08924148028329
HLA-DQA1	0.209003075078293	7.20333324380094	1.717299343735	0.093647091608309	0.351436312089502	-5.08938905492628
FAM63A	-0.131193090770811	8.60829677186968	-1.71691252611428	0.093718464283551	0.351464690525023	-5.09000856630782
GTF3A	-0.102203181639275	10.6326477499866	-1.71688968571521	0.0937226800372416	0.351464690525023	-5.09004514281119
ADAM2	0.313307304554834	2.84752517317478	1.71685617852767	0.0937288648929696	0.351464690525023	-5.0900988003004
BC069804	-0.171070559457736	5.68844876750002	-1.71661952482842	0.0937725568051363	0.351535748571867	-5.09047774539399
DCAF7	0.10846183357294	6.86042689196907	1.71646316927368	0.0938014330646386	0.351551242675385	-5.09072808730395
HUNK	-0.134512985339539	6.67823206129086	-1.71604430698209	0.0938788264029336	0.351692538727881	-5.09139863386167
HEATR1	-0.0993920287779602	8.49503977807325	-1.71599121424967	0.0938886401601108	0.351692538727881	-5.09148361868969
KCNE2	-0.136161160321316	3.9206436730015	-1.71556232255343	0.0939679485886241	0.351896840681911	-5.09217005699354
CENPC	-0.117869901695804	6.94966957319086	-1.715383905926	0.0940009568805573	0.351927693111715	-5.09245556815765
KIF5B	-0.101006030730034	8.81472402594104	-1.71488805706321	0.0940927429680164	0.352178527947728	-5.09324891606642
DALRD3	-0.129890358400141	7.49712794181137	-1.71435783510441	0.0941909743133504	0.352362464105022	-5.09409704196045
EMILIN2	0.313314428362615	5.04639447493309	1.71435507226519	0.0941914863929386	0.352362464105022	-5.09410146071791
RP11-82L18.2	-0.118302736854564	7.83045562361465	-1.71391921684219	0.0942722992058253	0.352571947121971	-5.09479847104415
H2AFJ	-0.214210655861746	6.1092218315658	-1.71341298177248	0.0943662336388776	0.352740670723967	-5.09560783956486
CDH6	0.130999529083952	5.19422600352975	1.71330377922956	0.0943865069188272	0.352740670723967	-5.09578240559597
NUDT9	-0.100097586015179	8.63360899546112	-1.71311468298489	0.0944216209065617	0.352740670723967	-5.09608466328956
ZNF536	-0.151121792523216	6.74957142197881	-1.71296386897851	0.0944496339105047	0.352740670723967	-5.09632570881221
GOLGA8B	-0.159339667308317	5.53638317779519	-1.71287375897295	0.094466374725837	0.352740670723967	-5.09646972261951
LOC101930583	-0.159339667308317	5.53638317779519	-1.71287375897295	0.094466374725837	0.352740670723967	-5.09646972261951
CA4	0.215348603447097	5.41701363244959	1.71239328158503	0.094555680434729	0.352947492262212	-5.09723751151778
HCG4B	-0.326575451486707	5.06658690715244	-1.71230850045712	0.094571445878536	0.352947492262212	-5.09737297005836
HOXC11	0.0970187546372373	7.34008870548516	1.71200269620673	0.0946283297609218	0.353067045494532	-5.09786151902245
PTGER1	-0.13862574792799	4.32347958090626	-1.71144804422228	0.094731575418437	0.353359470607811	-5.09874743233996
C12orf4	-0.104642426567615	7.20067595744813	-1.71086849173955	0.0948395562309588	0.353642642922965	-5.09967285383563
MTM1	0.177045274698686	5.50486043558663	1.71073227736489	0.0948649502101583	0.353642642922965	-5.09989031993778
INTS12	-0.115752336163517	7.71935909274324	-1.71063997091973	0.0948821617977437	0.353642642922965	-5.1000376786065
UXS1	0.115958502766651	7.26110575709981	1.71025677446477	0.0949536409020957	0.353793546727627	-5.10064934298569
MRPS31	-0.168002741444046	7.14795799924411	-1.71011119977266	0.0949808072389167	0.353793546727627	-5.10088168074694
RABL3	0.224468458398409	6.47992955524806	1.70989138287471	0.0950218404861774	0.353793546727627	-5.10123247708873
CHL1	0.363181234037987	5.46006607255702	1.7098891720303	0.095022253259616	0.353793546727627	-5.10123600508316
RPL36AL	-0.178954456104501	9.86377732235449	-1.70960813975975	0.0950747352399653	0.353819459525885	-5.10168443536837
KCNQ2	-0.124821709599979	4.20556010045356	-1.70958520869624	0.0950790186141491	0.353819459525885	-5.1017210226131
SNPH	-0.267045748311615	4.92440468761806	-1.70908459054413	0.0951725708286062	0.35407485895073	-5.10251966958015
LAMC1	0.201025490711456	8.59373179061315	1.70888889117775	0.0952091626284229	0.354118267702783	-5.10283181826474
UNC119B	0.125392378366996	8.61155687988838	1.7086881615279	0.0952467071360849	0.354165196280946	-5.10315195848936
CYB5R3	0.154887714121512	10.045567941034	1.70816162556149	0.0953452489873003	0.354286270852074	-5.10399156766547
BC069782	-0.336774000195856	4.70029229751892	-1.70811448703725	0.0953540751505018	0.354286270852074	-5.10406672343484
STAMBPL1	-0.336774000195856	4.70029229751892	-1.70811448703725	0.0953540751505018	0.354286270852074	-5.10406672343484
HIST1H3F	-0.178337250538697	5.30214827411171	-1.70773282556981	0.0954255620129613	0.354394153709089	-5.10467516337496
RRP1	-0.253713259899803	6.00075264643861	-1.70754718495009	0.095460349409158	0.354394153709089	-5.10497106700364
PLA2G1B	0.195330326879555	4.71572160117361	1.70754264980556	0.0954611993866357	0.354394153709089	-5.10497829549368
TREX2	0.115986127367509	3.95597905400315	1.70742695890914	0.0954828843185805	0.354394153709089	-5.10516268766306
BAZ2B	0.109766347668344	8.16041871439496	1.70727547973588	0.0955112835407746	0.354406977421605	-5.10540410416417
SGCG	0.412865118460832	4.59257302963423	1.70669167639958	0.0956208002875488	0.354720712920494	-5.10633435495493
PLOD1	0.143151236123213	7.27619639231406	1.70649182511312	0.0956583147227037	0.354767250216699	-5.1066527413863
GPT	-0.155840304037227	6.20563853180603	-1.70631607459353	0.0956913152645963	0.354797026951822	-5.10693270594274
SUV39H1	-0.11324741091232	7.6381405221541	-1.70608292938772	0.0957351073582117	0.354866789810976	-5.10730405993855
TGFB2	-0.122059267236774	5.33741718057265	-1.70568787677717	0.095809348823509	0.3549791122349	-5.10793320047817
LOC100506469	-0.0981815074901692	7.64253777351415	-1.7056558037802	0.0958153783376156	0.3549791122349	-5.10798427278067
SCYL3	0.0955630922622693	7.60755303475692	1.70522209953016	0.0958969428598927	0.354998781867943	-5.10867481221389
SSX4	-0.176454185836189	5.61026361825547	-1.70501159620638	0.0959365519191033	0.354998781867943	-5.10900991889786
SSX4B	-0.176454185836189	5.61026361825547	-1.70501159620638	0.0959365519191033	0.354998781867943	-5.10900991889786
PDCL3	-0.190095400108173	7.73869246854649	-1.70496343124327	0.0959456167210657	0.354998781867943	-5.10908658916603
PDCL3P4	-0.190095400108173	7.73869246854649	-1.70496343124327	0.0959456167210657	0.354998781867943	-5.10908658916603
ZNF551	-0.428911129082893	3.79357941304954	-1.70414962650957	0.0960988849910637	0.355473303294203	-5.11038174301466
THAP10	-0.105216166507264	6.99276605016058	-1.70337936216102	0.0962441403119849	0.355606380485173	-5.11160711237095
INTS3	0.173769832869925	6.30695918096171	1.70312862687011	0.0962914629189401	0.355606380485173	-5.11200588975788
KCNJ9	-0.207394347788375	6.11281301014635	-1.70305529972313	0.0963053059926261	0.355606380485173	-5.11212250202458
MIR4315-1	-0.196005135637774	5.80764413043561	-1.70303011231584	0.096310061381401	0.355606380485173	-5.11216255659592
MIR4315-2	-0.196005135637774	5.80764413043561	-1.70303011231584	0.096310061381401	0.355606380485173	-5.11216255659592
MIR6080	-0.196005135637774	5.80764413043561	-1.70303011231584	0.096310061381401	0.355606380485173	-5.11216255659592
PLEKHM1P	-0.196005135637774	5.80764413043561	-1.70303011231584	0.096310061381401	0.355606380485173	-5.11216255659592
AOAH	0.299036332407792	4.48453522943058	1.70264380805012	0.0963830201520441	0.355783307435761	-5.11277681754044
INSIG2	0.135225987236804	7.79756932546487	1.70239750617235	0.0964295615344406	0.355847308238133	-5.11316839851579
MCM3AP	-0.0988346432166819	5.4593812486825	-1.70227868781948	0.0964520202075875	0.355847308238133	-5.11335728341797
PDXDC2P	-0.307837368617946	3.58709520852351	-1.70208163074232	0.0964892768923674	0.355847308238133	-5.11367051895049
RPS29	-0.126091448970958	13.0690034693589	-1.70144994433617	0.0966087875059207	0.355847308238133	-5.11467441643645
SSX2B	-0.14083636705462	4.84571740013467	-1.70135711855392	0.0966263598395898	0.355847308238133	-5.11482191124905
STK16	0.208362521713715	5.85847010530209	1.701354299891	0.0966268934665247	0.355847308238133	-5.11482638983328
EDF1	-0.159891180462679	9.61185885348483	-1.70125699877332	0.0966453159334953	0.355847308238133	-5.11498098802745
PLEKHF2	0.196572420386549	8.8519993296937	1.70122578435592	0.0966512265199497	0.355847308238133	-5.11503058186089
WNT4	-0.292139999604045	3.51363721176306	-1.70122549893159	0.0966512805676799	0.355847308238133	-5.11503103534281
CSNK1G2	-0.187380318713943	6.87711970218408	-1.70115677003343	0.0966642957488055	0.355847308238133	-5.11514022984326
GPSM2	-0.27550938362978	5.53910060194732	-1.70097385634093	0.0966989411751498	0.355847308238133	-5.11543081933608
DISC1	-0.113981643514387	6.18083412170698	-1.70080325638722	0.0967312635618124	0.355847308238133	-5.11570182208041
PPP2R5A	0.0906925053658572	5.8903580746222	1.70075840407815	0.0967397629053662	0.355847308238133	-5.11577306732294
PGP	-0.243675397621219	4.5787873861002	-1.70069913016614	0.0967509960391264	0.355847308238133	-5.1158672179445
EPB41L3	0.239201703954708	7.01580447645762	1.69965567668752	0.0969489206115902	0.356482987590443	-5.11752417505317
SS18L2	-0.128801214213297	8.91533454504338	-1.69939205750457	0.0969989776141008	0.356546810114932	-5.11794265167207
UNC13B	-0.117823496599649	7.71001520470059	-1.69913357485938	0.0970480800927783	0.356546810114932	-5.11835292004798
CCNC	-0.114092879491625	9.36352654418602	-1.69909486290102	0.0970554357588418	0.356546810114932	-5.11841435974124
CAPN1	0.175364506380288	7.19632020555541	1.69903581200853	0.0970666569203658	0.356546810114932	-5.11850807700215
MAML1	0.0931555408099375	8.36771106180342	1.69845737210097	0.0971766320433222	0.356858513329419	-5.11942594682256
TEX12	-0.262862536869082	2.08948971415809	-1.6980277469427	0.0972583808437176	0.357066427655695	-5.12010750256723
FETUB	-0.200631490662178	2.65831346681634	-1.69738321290821	0.0973811293547299	0.357424718644279	-5.12112970999232
SHFM1	-0.145426826393099	8.86958238170804	-1.69670893275625	0.0975096803818412	0.357804116442459	-5.12219873531888
ZNF214	-0.282106190902362	4.78818760479211	-1.69565751869997	0.0977104125306364	0.358448112893179	-5.1238649494737
HNMT	0.147406747637945	6.23278212509422	1.69551125053077	0.0977383646491329	0.358458101428725	-5.1240966753481
GCNT1P1	0.23898407976618	4.44849659902228	1.69503109484143	0.0978301699045904	0.358702207485012	-5.12485724245882
DGKH	-0.132902352326655	6.89402040077701	-1.69299515396635	0.0982202342696739	0.360039496517938	-5.1280801090722
PPP1R13L	-0.149471678669526	7.87397769179872	-1.69279225847586	0.098259177398437	0.360089345493163	-5.12840110663206
CELA2B	-0.168523781102603	3.96004046678782	-1.69234235764021	0.0983455756141973	0.360313032059442	-5.12911276871951
LOC101927733	-0.0865794879487073	11.8389850990924	-1.69130525475172	0.0985449790019311	0.360950518602588	-5.13075265638635
HNRNPA2B1	-0.122242396721496	10.6748974785319	-1.6911049835131	0.0985835236449555	0.360998635038023	-5.13106922923131
BIRC7	-0.121106018895182	7.10923761661861	-1.69097215059092	0.0986090958508708	0.360999235725115	-5.13127918309011
TNFSF12	0.240966803788307	4.762664467743	1.69045832373795	0.0987080665003967	0.361225801587529	-5.13209119650317
LOC101928198	-0.176901548697967	4.81219679773944	-1.69025498116194	0.0987472560083026	0.361225801587529	-5.13241248498629
MFAP3L	-0.176901548697967	4.81219679773944	-1.69025498116194	0.0987472560083026	0.361225801587529	-5.13241248498629
ATP2C2	0.224817943387012	5.94953974684343	1.68983547663562	0.0988281463841903	0.36142864963361	-5.13307521153044
ZYX	0.208596801705215	7.5984374537285	1.6894720103771	0.0988982756330535	0.361563544683533	-5.13364929481183
CD164	0.143328680689369	9.1422550067501	1.6892454072372	0.0989420185895745	0.361563544683533	-5.13400715320127
LYPD1	-0.248299296590105	4.31171020227134	-1.68912974491654	0.0989643519583662	0.361563544683533	-5.13418979457741
ZNF257	-0.272764628869907	3.06324099870039	-1.68911694747255	0.0989668232878844	0.361563544683533	-5.13421000224731
NOTCH4	0.218092885613985	6.19449082477728	1.68867798566513	0.0990516226716353	0.361751596808012	-5.13490306020642
LYRM9	0.109178499946206	7.60127957819118	1.68855095017603	0.0990761748266988	0.361751596808012	-5.13510360204934
TMEM40	-0.138305690574651	6.52130208195109	-1.68843076415309	0.0990994078247178	0.361751596808012	-5.13529331912913
SUMO1P2	-0.17686297638322	4.72538537252777	-1.68830539232569	0.0991236480914904	0.361751596808012	-5.13549120971512
TENC1	0.255164156091857	6.64898894823528	1.68804427230296	0.0991741506284875	0.361751596808012	-5.13590332848773
TBX6	-0.172933188549938	5.84288026242997	-1.68801561840952	0.0991796937998247	0.361751596808012	-5.13594854881013
NIP7	-0.234854123229624	6.13906994023762	-1.68782245013404	0.0992170694079432	0.361751596808012	-5.13625338123161
JADE2	0.170141202080661	6.26208861822392	1.6877970457804	0.0992219856954409	0.361751596808012	-5.13629346875285
AMPD1	-0.139742756124596	6.15578146933218	-1.68759565157452	0.0992609669340153	0.361800876910849	-5.13661124600696
EBF2	0.321508794866915	3.37549604222299	1.68681192204423	0.0994127839055265	0.362258632698131	-5.13784757054304
PTCH2	-0.162211278864988	4.5645941651188	-1.68656220438584	0.0994611973108671	0.362258632698131	-5.13824139307173
GOLGA4	-0.107209105099152	7.30615907672518	-1.68655268219346	0.0994630437890913	0.362258632698131	-5.13825640924964
HSPH1	-0.158622752607593	7.09527046893321	-1.68611581886858	0.0995477878507659	0.36247436437306	-5.13894524925024
WDYHV1	-0.135109993426925	7.89677675048152	-1.68569493736562	0.0996294882330964	0.362674150194112	-5.13960874343758
CKB	-0.151420300894868	7.4662806562944	-1.68557022387792	0.09965370793622	0.362674150194112	-5.13980531919286
STARD7	0.133934240119533	10.4377626197372	1.68524068398706	0.0997177289448844	0.362723028081223	-5.14032468568664
CHD1L	0.14974335684008	6.0467412687897	1.68523827367294	0.0997181973314512	0.362723028081223	-5.14032848410331
LSM6	0.123965043330061	8.05906588474185	1.68494547989444	0.0997751083061835	0.362742554668525	-5.14078986319969
ELOVL4	0.401663199995706	3.14942294139228	1.68468980717472	0.0998248259618799	0.362742554668525	-5.14119269091973
CADM1	-0.159629616096855	7.62760345603868	-1.68467750512141	0.0998272187138823	0.362742554668525	-5.14121207221055
CCL20	-0.16028828725708	3.74692116252241	-1.68441065067129	0.0998791336445633	0.362742554668525	-5.14163245838986
NUAK1	0.172729654208829	8.38884885447285	1.68438451282581	0.0998842198066082	0.362742554668525	-5.14167363125669
ZKSCAN5	-0.0977841972404438	6.57146776606541	-1.68435287812958	0.0998903758872594	0.362742554668525	-5.14172346213589
FGF2	0.239028920214926	4.68168806690271	1.68398621580017	0.0999617509270943	0.362742554668525	-5.14230096849475
PPOX	-0.107765911141779	7.80472626550976	-1.68387206261182	0.0999839807710925	0.362742554668525	-5.14248074167925
TCIRG1	0.271331536434917	7.54301889440943	1.68378324672723	0.100001279335161	0.362742554668525	-5.14262060533532
RP3-391O22.2	-0.281028263068128	4.35568864238797	-1.6837296055571	0.100011728161473	0.362742554668525	-5.14270507418632
RPL7P25	-0.281028263068128	4.35568864238797	-1.6837296055571	0.100011728161473	0.362742554668525	-5.14270507418632
TESC	0.250567998900826	5.08232061796559	1.68363614354406	0.100029935894657	0.362742554668525	-5.14285224343336
PON2	-0.138226773869943	8.57466655069351	-1.68348525051922	0.100059337796867	0.36275658877721	-5.14308983107491
ZNF692	-0.107949041439595	7.7858350208006	-1.6827877970397	0.100195331364821	0.363156956130454	-5.14418776266867
CCDC15	-0.160597182354319	6.00489659562031	-1.68167217622912	0.10041317955031	0.363753213611173	-5.14594315528729
CMAHP	0.196032299650831	5.41655030430883	1.68151426991643	0.100444045673244	0.363753213611173	-5.14619153431428
ZNF701	-0.153316849897063	6.59571138982799	-1.68146081537588	0.100454496269691	0.363753213611173	-5.14627561116144
TFPI	0.193741585428167	5.88272616807154	1.68142117181385	0.100462247340248	0.363753213611173	-5.1463379636921
RUFY1	0.0752401365255736	9.07423390129398	1.68108089534567	0.100528798210813	0.363901443306809	-5.14687310796417
CACNA1D	-0.218990695004197	5.59538599668945	-1.67910978288671	0.100915023766391	0.365206484379237	-5.14997118322811
TMEM106B	-0.135064422223863	8.35678147881786	-1.67850645283757	0.101033486965607	0.365542088822853	-5.15091883210732
PAIP1	-0.12694924698217	8.89813578437308	-1.67815225555165	0.101103086757882	0.365625884134992	-5.15147503149912
OPN1SW	-0.154435416914103	3.79855578307493	-1.67812667404737	0.101108115059571	0.365625884134992	-5.15151519844618
FANCE	-0.292106422497701	4.49745184816959	-1.67793367669731	0.101146057291104	0.365670020863107	-5.15181821726914
SLC25A22	-0.118447725114635	7.79667153273907	-1.67761162035203	0.101209398026538	0.365805934154428	-5.15232380021875
DMXL1	0.133979224224012	7.83410178050488	1.67738458899516	0.101254069332448	0.365874317669232	-5.15268015687631
MAP2K4	-0.0887583131272937	7.54503050265922	-1.67707416051141	0.101315176457297	0.365894997170034	-5.15316734911251
PSRC1	-0.20180071791449	6.92492293834884	-1.67691694335136	0.10134613591452	0.365894997170034	-5.15341405886638
LRP2	-0.304230578579882	6.70197613748183	-1.67683770442665	0.101361742734765	0.365894997170034	-5.1535383953087
MGAM	0.338321425106436	3.17842008297962	1.6768323202442	0.101362803270077	0.365894997170034	-5.15354684362457
